Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:270:21:11:12.787	 42.31352111	 29.37033599
2009:270:21:11:45.587	 42.32659180	 29.38265886
2009:270:21:12:18.387	 42.33964426	 29.39496456
2009:270:21:12:51.187	 42.35267851	 29.40725310
2009:270:21:13:23.987	 42.36569458	 29.41952452
2009:270:21:13:56.787	 42.37869250	 29.43177883
2009:270:21:14:29.587	 42.39167228	 29.44401606
2009:270:21:15:02.387	 42.40463397	 29.45623624
2009:270:21:15:35.187	 42.41757757	 29.46843939
2009:270:21:16:07.987	 42.43050312	 29.48062552
2009:270:21:16:40.787	 42.44341065	 29.49279468
2009:270:21:17:13.587	 42.45630017	 29.50494687
2009:270:21:17:46.387	 42.46917172	 29.51708212
2009:270:21:18:19.187	 42.48202532	 29.52920046
2009:270:21:18:51.987	 42.49486099	 29.54130191
2009:270:21:19:24.787	 42.50767876	 29.55338649
2009:270:21:19:57.587	 42.52047865	 29.56545423
2009:270:21:20:30.387	 42.53326070	 29.57750516
2009:270:21:21:03.187	 42.54602492	 29.58953928
2009:270:21:21:35.987	 42.55877134	 29.60155663
2009:270:21:22:08.787	 42.57149998	 29.61355723
2009:270:21:22:41.587	 42.58421088	 29.62554111
2009:270:21:23:14.387	 42.59690405	 29.63750828
2009:270:21:23:47.187	 42.60957952	 29.64945877
2009:270:21:24:19.987	 42.62223731	 29.66139260
2009:270:21:24:52.787	 42.63487746	 29.67330981
2009:270:21:25:25.587	 42.64749998	 29.68521040
2009:270:21:25:58.387	 42.66010489	 29.69709440
2009:270:21:26:31.187	 42.67269224	 29.70896184
2009:270:21:27:03.987	 42.68526203	 29.72081274
2009:270:21:27:36.787	 42.69781429	 29.73264713
2009:270:21:28:09.587	 42.71034905	 29.74446501
2009:270:21:28:42.387	 42.72286634	 29.75626643
2009:270:21:29:15.187	 42.73536617	 29.76805140
2009:270:21:29:47.987	 42.74784857	 29.77981994
2009:270:21:30:20.787	 42.76031357	 29.79157207
2009:270:21:30:53.587	 42.77276119	 29.80330783
2009:270:21:31:26.387	 42.78519145	 29.81502723
2009:270:21:31:59.187	 42.79760438	 29.82673029
2009:270:21:32:31.987	 42.81000001	 29.83841705
2009:270:21:33:04.787	 42.82237835	 29.85008751
2009:270:21:33:37.587	 42.83473943	 29.86174171
2009:270:21:34:10.387	 42.84708328	 29.87337966
2009:270:21:34:43.187	 42.85940992	 29.88500139
2009:270:21:35:15.987	 42.87171937	 29.89660693
2009:270:21:35:48.787	 42.88401167	 29.90819628
2009:270:21:36:21.587	 42.89628682	 29.91976949
