tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2009:007:13:23:11.229	2009:007:13:27:51.229	57399	-99612	6	6	1	1	129.00	155.15
2009:007:13:27:51.229	2009:007:13:31:31.237	57399	-99612	6	6	1	1	129.00	155.68
2009:007:13:31:31.237	2009:007:14:10:31.229	57399	-99612	6	6	1	1	129.00	155.77
2009:007:14:10:31.229	2009:007:14:13:31.229	57399	-99612	6	6	1	0	118.00	155.77
2009:007:14:13:31.229	2009:007:14:13:40.229	57399	-99612	6	6	1	0	118.00	155.77
2009:007:14:13:40.229	2009:007:15:32:52.476	57399	-99612	6	6	0	0	96.60	155.77
2009:007:15:32:52.476	2009:007:15:37:32.476	57398	-99612	6	6	0	0	96.60	155.71
2009:007:15:37:32.476	2009:007:15:42:12.476	57398	-99612	6	6	0	0	96.60	155.68
2009:007:15:42:12.476	2009:007:15:46:52.476	57398	-99612	6	6	0	0	96.60	155.57
2009:007:15:46:52.476	2009:007:15:51:32.476	57398	-99612	6	6	0	0	96.60	155.36
2009:007:15:51:32.476	2009:007:15:56:12.476	57398	-99612	6	6	0	0	96.60	155.12
2009:007:15:56:12.476	2009:007:16:00:52.476	57398	-99612	6	6	0	0	96.60	154.88
2009:007:16:00:52.476	2009:007:16:05:32.476	57398	-99612	6	6	0	0	96.60	154.70
2009:007:16:05:32.476	2009:007:16:09:01.233	57398	-99612	6	6	0	0	96.60	154.62
2009:007:16:09:01.233	2009:007:18:29:01.233	57398	-99612	6	6	0	0	96.60	154.61
2009:007:18:29:01.233	2009:007:20:42:32.246	57398	-99612	6	6	0	0	96.60	154.58
2009:007:20:42:32.246	2009:007:20:47:32.246	57397	-99612	6	6	0	0	96.60	154.55
2009:007:20:47:32.246	2009:007:20:52:32.246	57397	-99612	6	6	0	0	96.60	154.55
2009:007:20:52:32.246	2009:007:20:57:32.246	57397	-99612	6	6	0	0	96.60	154.59
2009:007:20:57:32.246	2009:007:21:02:32.246	57397	-99612	6	6	0	0	96.60	154.72
2009:007:21:02:32.246	2009:007:21:07:32.246	57397	-99612	6	6	0	0	96.60	154.93
2009:007:21:07:32.246	2009:007:21:12:32.246	57397	-99612	6	6	0	0	96.60	155.18
2009:007:21:12:32.246	2009:007:21:17:32.246	57397	-99612	6	6	0	0	96.60	155.44
2009:007:21:17:32.246	2009:007:21:22:32.246	57397	-99612	6	6	0	0	96.60	155.67
2009:007:21:22:32.246	2009:007:21:27:32.246	57397	-99612	6	6	0	0	96.60	155.83
2009:007:21:27:32.246	2009:007:21:31:03.605	57397	-99612	6	6	0	0	96.60	155.89
2009:007:21:31:03.605	2009:007:23:31:03.605	57397	-99612	6	6	0	0	96.60	155.90
2009:007:23:31:03.605	2009:008:00:35:33.603	57397	-99612	6	6	0	0	96.60	155.90
2009:008:00:35:33.603	2009:008:00:35:37.603	57397	-99612	6	6	0	0	96.60	155.90
2009:008:00:35:37.603	2009:008:00:35:41.603	57397	-99612	6	6	0	0	96.60	155.90
2009:008:00:35:41.603	2009:008:00:36:05.603	57397	-99612	0	0	1	0	40.00	155.90
2009:008:00:36:05.603	2009:008:00:37:08.603	57397	-99612	6	6	1	0	118.00	155.90
2009:008:00:37:08.603	2009:008:01:31:03.605	57397	-99612	6	6	1	1	129.00	155.90
2009:008:01:31:03.605	2009:008:03:19:13.603	57397	-99612	6	6	1	1	129.00	155.91
2009:008:03:19:13.603	2009:008:03:22:13.603	57397	-99612	6	6	1	0	118.00	155.91
2009:008:03:22:13.603	2009:008:03:22:33.603	09227	-99612	6	6	1	0	118.00	155.92
2009:008:03:22:33.603	2009:008:03:25:13.603	09227	75620	6	6	1	0	118.00	155.92
2009:008:03:25:13.603	2009:008:03:25:17.603	09227	75620	6	6	1	0	118.00	155.92
2009:008:03:25:17.603	2009:008:03:25:21.603	09227	75620	6	6	1	0	118.00	155.92
2009:008:03:25:21.603	2009:008:03:25:45.603	09227	75620	0	0	1	0	40.00	155.92
2009:008:03:25:45.603	2009:008:03:26:52.603	09227	75620	5	5	1	0	112.30	155.92
2009:008:03:26:52.603	2009:008:03:27:13.603	09227	75620	5	5	1	1	113.90	155.92
2009:008:03:27:13.603	2009:008:03:32:13.603	09227	75620	5	5	1	1	113.90	151.49
2009:008:03:32:13.603	2009:008:03:37:13.603	09227	75620	5	5	1	1	113.90	136.16
2009:008:03:37:13.603	2009:008:03:42:13.603	09227	75620	5	5	1	1	113.90	114.44
2009:008:03:42:13.603	2009:008:03:46:57.525	09227	75620	5	5	1	1	113.90	99.72
2009:008:03:46:57.525	2009:008:05:16:57.525	09227	75620	5	5	1	1	113.90	95.80
2009:008:05:16:57.525	2009:008:06:38:07.520	09227	75620	5	5	1	1	113.90	95.82
2009:008:06:38:07.520	2009:008:06:41:07.520	09227	75620	5	5	1	0	112.30	95.85
2009:008:06:41:07.520	2009:008:06:41:11.520	10303	75620	5	5	1	0	112.30	95.85
2009:008:06:41:11.520	2009:008:06:41:15.520	10303	75620	5	5	1	0	112.30	95.85
2009:008:06:41:15.520	2009:008:06:41:39.520	10303	75620	0	0	1	0	40.00	95.85
2009:008:06:41:39.520	2009:008:06:42:46.520	10303	75620	6	6	1	0	118.00	95.85
2009:008:06:42:46.520	2009:008:06:43:07.520	10303	75620	6	6	1	1	129.00	95.85
2009:008:06:43:07.520	2009:008:06:48:07.520	10303	75620	6	6	1	1	129.00	99.58
2009:008:06:48:07.520	2009:008:06:53:07.520	10303	75620	6	6	1	1	129.00	112.71
2009:008:06:53:07.520	2009:008:06:58:07.520	10303	75620	6	6	1	1	129.00	131.63
2009:008:06:58:07.520	2009:008:07:02:53.042	10303	75620	6	6	1	1	129.00	144.42
2009:008:07:02:53.042	2009:008:09:27:53.042	10303	75620	6	6	1	1	129.00	147.78
2009:008:09:27:53.042	2009:008:11:52:53.042	10303	75620	6	6	1	1	129.00	147.75
2009:008:11:52:53.042	2009:008:14:17:53.042	10303	75620	6	6	1	1	129.00	147.73
2009:008:14:17:53.042	2009:008:16:42:53.042	10303	75620	6	6	1	1	129.00	147.70
2009:008:16:42:53.042	2009:008:19:07:53.042	10303	75620	6	6	1	1	129.00	147.68
2009:008:19:07:53.042	2009:008:21:32:53.042	10303	75620	6	6	1	1	129.00	147.65
2009:008:21:32:53.042	2009:008:23:50:38.520	10303	75620	6	6	1	1	129.00	147.62
2009:008:23:50:38.520	2009:008:23:53:38.520	10303	75620	6	6	1	0	118.00	147.60
2009:008:23:53:38.520	2009:008:23:55:28.520	57396	75620	6	6	1	0	118.00	147.60
2009:008:23:55:28.520	2009:009:00:00:18.520	57396	75620	6	6	1	0	118.00	147.66
2009:009:00:00:18.520	2009:009:00:05:08.520	57396	75620	6	6	1	0	118.00	147.99
2009:009:00:05:08.520	2009:009:00:09:58.520	57396	75620	6	6	1	0	118.00	148.78
2009:009:00:09:58.520	2009:009:00:14:48.520	57396	75620	6	6	1	0	118.00	149.87
2009:009:00:14:48.520	2009:009:00:19:38.520	57396	75620	6	6	1	0	118.00	151.11
2009:009:00:19:38.520	2009:009:00:24:28.520	57396	75620	6	6	1	0	118.00	152.34
2009:009:00:24:28.520	2009:009:00:29:18.520	57396	75620	6	6	1	0	118.00	153.36
2009:009:00:29:18.520	2009:009:00:33:54.906	57396	75620	6	6	1	0	118.00	153.85
2009:009:00:33:54.906	2009:009:00:38:34.903	57396	75620	6	6	1	0	118.00	153.95
2009:009:00:38:34.903	2009:009:00:41:34.903	09332	89822	6	6	1	0	118.00	153.94
2009:009:00:41:34.903	2009:009:00:41:38.903	09332	89822	6	6	1	0	118.00	153.94
2009:009:00:41:38.903	2009:009:00:41:42.903	09332	89822	6	6	1	0	118.00	153.94
2009:009:00:41:42.903	2009:009:00:42:06.903	09332	89822	0	0	1	0	40.00	153.94
2009:009:00:42:06.903	2009:009:00:43:13.903	09332	89822	5	5	1	0	112.30	153.94
2009:009:00:43:13.903	2009:009:00:43:14.903	09332	89822	5	5	1	1	113.90	153.94
2009:009:00:43:14.903	2009:009:00:47:54.903	09332	89822	5	5	1	1	113.90	150.17
2009:009:00:47:54.903	2009:009:00:52:34.903	09332	89822	5	5	1	1	113.90	137.00
2009:009:00:52:34.903	2009:009:00:57:14.903	09332	89822	5	5	1	1	113.90	117.46
2009:009:00:57:14.903	2009:009:01:01:41.513	09332	89822	5	5	1	1	113.90	104.77
2009:009:01:01:41.513	2009:009:03:11:41.513	09332	89822	5	5	1	1	113.90	101.40
2009:009:03:11:41.513	2009:009:05:16:11.508	09332	89822	5	5	1	1	113.90	101.39
2009:009:05:16:11.508	2009:009:05:19:11.508	09332	73178	5	5	1	0	112.30	101.38
2009:009:05:19:11.508	2009:009:05:20:31.508	10695	73178	5	5	1	0	112.30	101.38
2009:009:05:20:31.508	2009:009:05:24:02.108	10695	73178	5	5	1	0	112.30	98.93
2009:009:05:24:02.108	2009:009:05:24:06.108	10695	73178	5	5	1	0	112.30	98.93
2009:009:05:24:06.108	2009:009:05:24:10.108	10695	73178	5	5	1	0	112.30	98.93
2009:009:05:24:10.108	2009:009:05:24:34.108	10695	73178	0	0	1	0	40.00	98.93
2009:009:05:24:34.108	2009:009:05:24:51.508	10695	73178	6	6	1	0	118.00	98.93
2009:009:05:24:51.508	2009:009:05:25:41.108	10695	73178	6	6	1	0	118.00	90.09
2009:009:05:25:41.108	2009:009:05:29:11.508	10695	73178	6	6	1	1	129.00	90.09
2009:009:05:29:11.508	2009:009:05:33:31.508	10695	73178	6	6	1	1	129.00	75.50
2009:009:05:33:31.508	2009:009:05:37:51.508	10695	73178	6	6	1	1	129.00	61.39
2009:009:05:37:51.508	2009:009:05:41:31.499	10695	73178	6	6	1	1	129.00	53.52
2009:009:05:41:31.499	2009:009:07:56:31.499	10695	73178	6	6	1	1	129.00	51.85
2009:009:07:56:31.499	2009:009:10:11:31.499	10695	73178	6	6	1	1	129.00	51.90
2009:009:10:11:31.499	2009:009:12:26:31.499	10695	73178	6	6	1	1	129.00	51.96
2009:009:12:26:31.499	2009:009:14:41:31.499	10695	73178	6	6	1	1	129.00	52.02
2009:009:14:41:31.499	2009:009:16:27:58.494	10695	73178	6	6	1	1	129.00	52.07
2009:009:16:27:58.494	2009:009:16:30:58.494	10695	75620	6	6	1	0	118.00	52.12
2009:009:16:30:58.494	2009:009:16:32:28.494	10146	75620	6	6	1	0	118.00	52.12
2009:009:16:32:28.494	2009:009:16:35:49.094	10146	75620	6	6	1	0	118.00	55.74
2009:009:16:35:49.094	2009:009:16:35:53.094	10146	75620	6	6	1	0	118.00	55.74
2009:009:16:35:53.094	2009:009:16:35:57.094	10146	75620	6	6	1	0	118.00	55.74
2009:009:16:35:57.094	2009:009:16:36:21.094	10146	75620	0	0	1	0	40.00	55.74
2009:009:16:36:21.094	2009:009:16:36:58.494	10146	75620	5	5	1	0	112.30	55.74
2009:009:16:36:58.494	2009:009:16:37:28.094	10146	75620	5	5	1	0	112.30	68.39
2009:009:16:37:28.094	2009:009:16:41:28.494	10146	75620	5	5	1	1	113.90	68.39
2009:009:16:41:28.494	2009:009:16:45:58.494	10146	75620	5	5	1	1	113.90	88.11
2009:009:16:45:58.494	2009:009:16:50:28.494	10146	75620	5	5	1	1	113.90	108.35
2009:009:16:50:28.494	2009:009:16:54:58.494	10146	75620	5	5	1	1	113.90	127.73
2009:009:16:54:58.494	2009:009:16:59:02.272	10146	75620	5	5	1	1	113.90	139.49
2009:009:16:59:02.272	2009:009:17:36:52.267	10146	75620	5	5	1	1	113.90	142.36
2009:009:17:36:52.267	2009:009:17:39:52.267	10146	75620	5	5	1	0	112.30	142.38
2009:009:17:39:52.267	2009:009:17:39:56.267	10361	75620	5	5	1	0	112.30	142.38
2009:009:17:39:56.267	2009:009:17:40:00.267	10361	75620	5	5	1	0	112.30	142.38
2009:009:17:40:00.267	2009:009:17:40:24.267	10361	75620	0	0	1	0	40.00	142.38
2009:009:17:40:24.267	2009:009:17:41:31.267	10361	75620	6	6	1	0	118.00	142.38
2009:009:17:41:31.267	2009:009:17:41:52.267	10361	75620	6	6	1	1	129.00	142.38
2009:009:17:41:52.267	2009:009:17:46:52.267	10361	75620	6	6	1	1	129.00	144.18
2009:009:17:46:52.267	2009:009:17:51:27.251	10361	75620	6	6	1	1	129.00	149.04
2009:009:17:51:27.251	2009:009:19:16:27.251	10361	75620	6	6	1	1	129.00	150.52
2009:009:19:16:27.251	2009:009:20:26:32.267	10361	75620	6	6	1	1	129.00	150.57
2009:009:20:26:32.267	2009:009:20:29:32.267	10361	75620	6	6	1	0	118.00	150.62
2009:009:20:29:32.267	2009:009:20:29:36.267	10750	75620	6	6	1	0	118.00	150.62
2009:009:20:29:36.267	2009:009:20:29:40.267	10750	75620	6	6	1	0	118.00	150.62
2009:009:20:29:40.267	2009:009:20:30:04.267	10750	75620	0	0	1	0	40.00	150.62
2009:009:20:30:04.267	2009:009:20:31:02.267	10750	75620	5	5	1	0	112.30	150.62
2009:009:20:31:02.267	2009:009:20:31:11.267	10750	75620	5	5	1	0	112.30	151.65
2009:009:20:31:11.267	2009:009:20:35:16.151	10750	75620	5	5	1	1	113.90	151.65
2009:009:20:35:16.151	2009:009:22:25:08.267	10750	75620	5	5	1	1	113.90	152.57
2009:009:22:25:08.267	2009:009:22:28:08.267	10750	75620	5	5	1	0	112.30	152.64
2009:009:22:28:08.267	2009:009:22:30:08.267	57395	75620	5	5	1	0	112.30	152.64
2009:009:22:30:08.267	2009:009:22:35:08.267	57395	75620	5	5	1	0	112.30	152.63
2009:009:22:35:08.267	2009:009:22:40:08.267	57395	75620	5	5	1	0	112.30	152.55
2009:009:22:40:08.267	2009:009:22:45:08.267	57395	75620	5	5	1	0	112.30	152.29
2009:009:22:45:08.267	2009:009:22:50:08.267	57395	75620	5	5	1	0	112.30	151.91
2009:009:22:50:08.267	2009:009:22:55:08.267	57395	75620	5	5	1	0	112.30	151.48
2009:009:22:55:08.267	2009:009:23:00:08.267	57395	75620	5	5	1	0	112.30	151.05
2009:009:23:00:08.267	2009:009:23:05:08.267	57395	75620	5	5	1	0	112.30	150.69
2009:009:23:05:08.267	2009:009:23:10:08.267	57395	75620	5	5	1	0	112.30	150.46
2009:009:23:10:08.267	2009:009:23:14:55.652	57395	75620	5	5	1	0	112.30	150.38
2009:009:23:14:55.652	2009:009:23:19:35.651	57395	75620	5	5	1	0	112.30	150.38
2009:009:23:19:35.651	2009:009:23:22:35.651	10551	92905	5	5	1	0	112.30	150.37
2009:009:23:22:35.651	2009:009:23:22:39.651	10551	92905	5	5	1	0	112.30	150.37
2009:009:23:22:39.651	2009:009:23:22:43.651	10551	92905	5	5	1	0	112.30	150.37
2009:009:23:22:43.651	2009:009:23:23:07.651	10551	92905	0	0	1	0	40.00	150.37
2009:009:23:23:07.651	2009:009:23:24:14.651	10551	92905	6	6	1	0	118.00	150.37
2009:009:23:24:14.651	2009:009:23:24:15.651	10551	92905	6	6	1	1	129.00	150.37
2009:009:23:24:15.651	2009:009:23:28:55.651	10551	92905	6	6	1	1	129.00	146.46
2009:009:23:28:55.651	2009:009:23:33:35.651	10551	92905	6	6	1	1	129.00	132.83
2009:009:23:33:35.651	2009:009:23:38:15.651	10551	92905	6	6	1	1	129.00	112.77
2009:009:23:38:15.651	2009:009:23:42:31.926	10551	92905	6	6	1	1	129.00	99.98
2009:009:23:42:31.926	2009:010:01:12:26.651	10551	92905	6	6	1	1	129.00	96.76
2009:010:01:12:26.651	2009:010:01:15:26.651	10551	75620	6	6	1	0	118.00	96.71
2009:010:01:15:26.651	2009:010:01:15:30.651	10653	75620	6	6	1	0	118.00	96.71
2009:010:01:15:30.651	2009:010:01:15:34.651	10653	75620	6	6	1	0	118.00	96.71
2009:010:01:15:34.651	2009:010:01:15:58.651	10653	75620	0	0	1	0	40.00	96.71
2009:010:01:15:58.651	2009:010:01:17:05.651	10653	75620	1	1	1	0	58.30	96.71
2009:010:01:17:05.651	2009:010:01:17:06.651	10653	75620	1	1	1	1	57.00	96.71
2009:010:01:17:06.651	2009:010:01:21:46.651	10653	75620	1	1	1	1	57.00	96.02
2009:010:01:21:46.651	2009:010:01:26:26.651	10653	75620	1	1	1	1	57.00	93.18
2009:010:01:26:26.651	2009:010:01:31:06.651	10653	75620	1	1	1	1	57.00	87.80
2009:010:01:31:06.651	2009:010:01:35:46.651	10653	75620	1	1	1	1	57.00	81.63
2009:010:01:35:46.651	2009:010:01:40:26.651	10653	75620	1	1	1	1	57.00	75.48
2009:010:01:40:26.651	2009:010:01:45:06.651	10653	75620	1	1	1	1	57.00	70.34
2009:010:01:45:06.651	2009:010:01:48:59.793	10653	75620	1	1	1	1	57.00	67.91
2009:010:01:48:59.793	2009:010:03:08:59.793	10653	75620	1	1	1	1	57.00	67.46
2009:010:03:08:59.793	2009:010:04:06:50.593	10653	75620	1	1	1	1	57.00	67.45
2009:010:04:06:50.593	2009:010:04:21:50.593	10653	-99612	1	1	1	0	58.30	67.45
2009:010:04:21:50.593	2009:010:04:24:50.593	57394	-99612	1	1	1	0	58.30	67.44
2009:010:04:24:50.593	2009:010:04:24:54.593	57394	-99612	1	1	1	0	58.30	67.44
2009:010:04:24:54.593	2009:010:04:24:58.593	57394	-99612	1	1	1	0	58.30	67.44
2009:010:04:24:58.593	2009:010:04:25:22.593	57394	-99612	0	0	1	0	40.00	67.44
2009:010:04:25:22.593	2009:010:04:26:20.593	57394	-99612	6	6	1	0	118.00	67.44
2009:010:04:26:20.593	2009:010:04:26:29.593	57394	-99612	6	6	1	0	118.00	71.06
2009:010:04:26:29.593	2009:010:04:30:50.593	57394	-99612	6	6	1	1	129.00	71.06
2009:010:04:30:50.593	2009:010:04:35:20.593	57394	-99612	6	6	1	1	129.00	83.71
2009:010:04:35:20.593	2009:010:04:39:50.593	57394	-99612	6	6	1	1	129.00	103.43
2009:010:04:39:50.593	2009:010:04:44:20.593	57394	-99612	6	6	1	1	129.00	123.68
2009:010:04:44:20.593	2009:010:04:48:50.593	57394	-99612	6	6	1	1	129.00	142.60
2009:010:04:48:50.593	2009:010:04:52:25.801	57394	-99612	6	6	1	1	129.00	153.40
2009:010:04:52:25.801	2009:010:05:37:10.593	57394	-99612	6	6	1	1	129.00	155.56
2009:010:05:37:10.593	2009:010:05:40:10.593	57394	-99612	6	6	1	0	118.00	155.56
2009:010:05:40:10.593	2009:010:05:40:19.593	57394	-99612	6	6	1	0	118.00	155.56
2009:010:05:40:19.593	2009:010:07:01:33.303	57394	-99612	6	6	0	0	96.60	155.56
2009:010:07:01:33.303	2009:010:07:06:33.303	57393	-99612	6	6	0	0	96.60	155.54
2009:010:07:06:33.303	2009:010:07:11:33.303	57393	-99612	6	6	0	0	96.60	155.38
2009:010:07:11:33.303	2009:010:07:16:33.303	57393	-99612	6	6	0	0	96.60	154.70
2009:010:07:16:33.303	2009:010:07:21:33.303	57393	-99612	6	6	0	0	96.60	153.54
2009:010:07:21:33.303	2009:010:07:26:33.303	57393	-99612	6	6	0	0	96.60	152.33
2009:010:07:26:33.303	2009:010:07:31:33.303	57393	-99612	6	6	0	0	96.60	151.27
2009:010:07:31:33.303	2009:010:07:35:40.597	57393	-99612	6	6	0	0	96.60	150.72
2009:010:07:35:40.597	2009:010:08:40:10.593	57393	-99612	6	6	0	0	96.60	150.62
2009:010:08:40:10.593	2009:010:08:44:50.593	57392	-99612	6	6	0	0	96.60	150.58
2009:010:08:44:50.593	2009:010:08:49:30.593	57392	-99612	6	6	0	0	96.60	150.68
2009:010:08:49:30.593	2009:010:08:54:10.593	57392	-99612	6	6	0	0	96.60	151.08
2009:010:08:54:10.593	2009:010:08:58:50.593	57392	-99612	6	6	0	0	96.60	151.79
2009:010:08:58:50.593	2009:010:09:03:30.593	57392	-99612	6	6	0	0	96.60	152.56
2009:010:09:03:30.593	2009:010:09:08:10.593	57392	-99612	6	6	0	0	96.60	153.24
2009:010:09:08:10.593	2009:010:09:12:04.781	57392	-99612	6	6	0	0	96.60	153.59
2009:010:09:12:04.781	2009:010:10:24:40.339	57392	-99612	6	6	0	0	96.60	153.66
2009:010:10:24:40.339	2009:010:10:29:20.339	57391	-99612	6	6	0	0	96.60	153.64
2009:010:10:29:20.339	2009:010:10:34:00.339	57391	-99612	6	6	0	0	96.60	153.53
2009:010:10:34:00.339	2009:010:10:38:40.339	57391	-99612	6	6	0	0	96.60	153.11
2009:010:10:38:40.339	2009:010:10:43:20.339	57391	-99612	6	6	0	0	96.60	152.38
2009:010:10:43:20.339	2009:010:10:48:00.339	57391	-99612	6	6	0	0	96.60	151.59
2009:010:10:48:00.339	2009:010:10:52:40.339	57391	-99612	6	6	0	0	96.60	150.91
2009:010:10:52:40.339	2009:010:10:56:33.445	57391	-99612	6	6	0	0	96.60	150.56
2009:010:10:56:33.445	2009:010:12:41:33.445	57391	-99612	6	6	0	0	96.60	150.50
2009:010:12:41:33.445	2009:010:14:26:33.445	57391	-99612	6	6	0	0	96.60	150.43
2009:010:14:26:33.445	2009:010:16:03:57.219	57391	-99612	6	6	0	0	96.60	150.36
2009:010:16:03:57.219	2009:010:16:08:37.219	57390	-99612	6	6	0	0	96.60	150.30
2009:010:16:08:37.219	2009:010:16:13:17.219	57390	-99612	6	6	0	0	96.60	150.37
2009:010:16:13:17.219	2009:010:16:17:57.219	57390	-99612	6	6	0	0	96.60	150.72
2009:010:16:17:57.219	2009:010:16:22:37.219	57390	-99612	6	6	0	0	96.60	151.46
2009:010:16:22:37.219	2009:010:16:27:17.219	57390	-99612	6	6	0	0	96.60	152.42
2009:010:16:27:17.219	2009:010:16:31:57.219	57390	-99612	6	6	0	0	96.60	153.46
2009:010:16:31:57.219	2009:010:16:36:37.219	57390	-99612	6	6	0	0	96.60	154.46
2009:010:16:36:37.219	2009:010:16:41:17.219	57390	-99612	6	6	0	0	96.60	155.24
2009:010:16:41:17.219	2009:010:16:45:26.180	57390	-99612	6	6	0	0	96.60	155.58
2009:010:16:45:26.180	2009:010:17:11:02.177	57390	-99612	6	6	0	0	96.60	155.65
2009:010:17:11:02.177	2009:010:17:11:20.177	57390	-99612	6	6	0	0	96.60	155.65
2009:010:17:11:20.177	2009:010:17:12:27.177	57390	-99612	6	6	1	0	118.00	155.65
2009:010:17:12:27.177	2009:010:18:51:56.177	57390	-99612	6	6	1	1	129.00	155.65
2009:010:18:51:56.177	2009:010:18:54:56.177	57390	-99612	6	6	1	0	118.00	155.65
2009:010:18:54:56.177	2009:010:18:57:56.177	09933	75504	6	6	1	0	118.00	155.68
2009:010:18:57:56.177	2009:010:18:58:00.177	09933	75504	6	6	1	0	118.00	155.68
2009:010:18:58:00.177	2009:010:18:58:04.177	09933	75504	6	6	1	0	118.00	155.68
2009:010:18:58:04.177	2009:010:18:58:28.177	09933	75504	0	0	1	0	40.00	155.68
2009:010:18:58:28.177	2009:010:18:59:26.177	09933	75504	1	1	1	0	58.30	155.68
2009:010:18:59:26.177	2009:010:18:59:35.177	09933	75504	1	1	1	0	58.30	152.11
2009:010:18:59:35.177	2009:010:19:03:56.177	09933	75504	1	1	1	1	57.00	152.11
2009:010:19:03:56.177	2009:010:19:08:26.177	09933	75504	1	1	1	1	57.00	139.60
2009:010:19:08:26.177	2009:010:19:12:56.177	09933	75504	1	1	1	1	57.00	120.07
2009:010:19:12:56.177	2009:010:19:17:26.177	09933	75504	1	1	1	1	57.00	101.50
2009:010:19:17:26.177	2009:010:19:20:53.039	09933	75504	1	1	1	1	57.00	91.11
2009:010:19:20:53.039	2009:010:21:30:53.039	09933	75504	1	1	1	1	57.00	89.17
2009:010:21:30:53.039	2009:010:23:35:23.034	09933	75504	1	1	1	1	57.00	89.21
2009:010:23:35:23.034	2009:010:23:38:23.034	09933	-99612	1	1	1	0	58.30	89.26
2009:010:23:38:23.034	2009:010:23:39:53.034	10771	-99612	1	1	1	0	58.30	89.26
2009:010:23:39:53.034	2009:010:23:44:23.034	10771	-99612	1	1	1	0	58.30	91.10
2009:010:23:44:23.034	2009:010:23:48:53.034	10771	-99612	1	1	1	0	58.30	97.97
2009:010:23:48:53.034	2009:010:23:53:23.034	10771	-99612	1	1	1	0	58.30	109.64
2009:010:23:53:23.034	2009:010:23:53:46.280	10771	-99612	1	1	1	0	58.30	122.13
2009:010:23:53:46.280	2009:010:23:53:50.280	10771	-99612	1	1	1	0	58.30	122.13
2009:010:23:53:50.280	2009:010:23:53:54.280	10771	-99612	1	1	1	0	58.30	122.13
2009:010:23:53:54.280	2009:010:23:54:18.280	10771	-99612	0	0	1	0	40.00	122.13
2009:010:23:54:18.280	2009:010:23:55:25.280	10771	-99612	5	5	1	0	112.30	122.13
2009:010:23:55:25.280	2009:010:23:57:53.034	10771	-99612	5	5	1	1	113.90	122.13
2009:010:23:57:53.034	2009:011:00:02:23.034	10771	-99612	5	5	1	1	113.90	133.17
2009:011:00:02:23.034	2009:011:00:02:23.034	10771	-99612	5	5	1	1	113.90	138.63
