Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2008:364:00:48:26.241	 30.66240150	 15.07505190
2008:364:00:48:59.041	 30.65752531	 15.07043847
2008:364:00:49:31.841	 30.65265471	 15.06583245
2008:364:00:50:04.641	 30.64778973	 15.06123384
2008:364:00:50:37.441	 30.64293041	 15.05664261
2008:364:00:51:10.241	 30.63807680	 15.05205874
2008:364:00:51:43.041	 30.63322892	 15.04748223
2008:364:00:52:15.841	 30.62838680	 15.04291304
2008:364:00:52:48.641	 30.62355049	 15.03835117
2008:364:00:53:21.441	 30.61872001	 15.03379660
2008:364:00:53:54.241	 30.61389539	 15.02924930
2008:364:00:54:27.041	 30.60907667	 15.02470927
2008:364:00:54:59.841	 30.60426386	 15.02017648
2008:364:00:55:32.641	 30.59945700	 15.01565092
2008:364:00:56:05.441	 30.59465612	 15.01113258
2008:364:00:56:38.241	 30.58986124	 15.00662143
2008:364:00:57:11.041	 30.58507238	 15.00211746
2008:364:00:57:43.841	 30.58028958	 14.99762066
2008:364:00:58:16.641	 30.57551284	 14.99313100
2008:364:00:58:49.441	 30.57074220	 14.98864848
2008:364:00:59:22.241	 30.56597768	 14.98417308
2008:364:00:59:55.041	 30.56121930	 14.97970478
2008:364:01:00:27.841	 30.55646707	 14.97524357
2008:364:01:01:00.641	 30.55172102	 14.97078942
2008:364:01:01:33.441	 30.54698117	 14.96634234
2008:364:01:02:06.241	 30.54224753	 14.96190230
2008:364:01:02:39.041	 30.53752012	 14.95746928
2008:364:01:03:11.841	 30.53279896	 14.95304328
2008:364:01:03:44.641	 30.52808406	 14.94862428
2008:364:01:04:17.441	 30.52799342	 14.94853933
2008:364:01:04:50.241	 30.52335892	 14.94419788
2008:364:01:05:23.041	 30.51865665	 14.93979397
2008:364:01:05:55.841	 30.51396071	 14.93539702
2008:364:01:06:28.641	 30.50927111	 14.93100700
2008:364:01:07:01.441	 30.50458788	 14.92662391
2008:364:01:07:34.241	 30.49991103	 14.92224775
2008:364:01:08:07.041	 30.49524056	 14.91787848
2008:364:01:08:39.841	 30.49057647	 14.91351609
2008:364:01:09:12.641	 30.48591879	 14.90916057
2008:364:01:09:45.441	 30.48126751	 14.90481190
2008:364:01:10:18.241	 30.47662265	 14.90047007
2008:364:01:10:51.041	 30.47198422	 14.89613507
2008:364:01:11:23.841	 30.46735222	 14.89180688
2008:364:01:11:56.641	 30.46272666	 14.88748549
2008:364:01:12:29.441	 30.45810756	 14.88317090
2008:364:01:13:02.241	 30.45349491	 14.87886307
2008:364:01:13:35.041	 30.44888873	 14.87456201
2008:364:01:14:07.841	 30.44428901	 14.87026770
2008:364:01:14:40.641	 30.43969577	 14.86598012
2008:364:01:15:13.441	 30.43510901	 14.86169927
2008:364:01:15:46.241	 30.43052874	 14.85742513
2008:364:01:16:19.041	 30.42595495	 14.85315768
2008:364:01:16:51.841	 30.42138767	 14.84889693
2008:364:01:17:24.641	 30.41682688	 14.84464284
2008:364:01:17:57.441	 30.41227259	 14.84039542
2008:364:01:18:30.241	 30.40772480	 14.83615465
2008:364:01:19:03.041	 30.40318353	 14.83192052
2008:364:01:19:35.841	 30.39864877	 14.82769301
2008:364:01:20:08.641	 30.39412051	 14.82347212
2008:364:01:20:41.441	 30.38959878	 14.81925782
2008:364:01:21:14.241	 30.38508356	 14.81505012
2008:364:01:21:47.041	 30.38057486	 14.81084899
2008:364:01:22:19.841	 30.37607267	 14.80665443
2008:364:01:22:52.641	 30.37157701	 14.80246642
2008:364:01:23:25.441	 30.36708787	 14.79828495
2008:364:01:23:58.241	 30.36260525	 14.79411002
2008:364:01:24:31.041	 30.35812915	 14.78994160
2008:364:01:25:03.841	 30.35365957	 14.78577970
2008:364:01:25:36.641	 30.34919651	 14.78162428
2008:364:01:26:09.441	 30.34473997	 14.77747536
2008:364:01:26:42.241	 30.34028995	 14.77333290
2008:364:01:27:15.041	 30.33584645	 14.76919691
2008:364:01:27:47.841	 30.33140946	 14.76506737
2008:364:01:28:20.641	 30.32697899	 14.76094427
2008:364:01:28:53.441	 30.32255503	 14.75682759
2008:364:01:29:26.241	 30.31813759	 14.75271734
2008:364:01:29:59.041	 30.31372665	 14.74861349
2008:364:01:30:31.841	 30.30932222	 14.74451603
2008:364:01:31:04.641	 30.30492430	 14.74042496
2008:364:01:31:37.441	 30.30053287	 14.73634026
2008:364:01:32:10.241	 30.29614795	 14.73226193
2008:364:01:32:43.041	 30.29176952	 14.72818995
2008:364:01:33:15.841	 30.28739759	 14.72412430
2008:364:01:33:48.641	 30.28303214	 14.72006499
2008:364:01:34:21.441	 30.27867318	 14.71601199
2008:364:01:34:54.241	 30.27432071	 14.71196531
2008:364:01:35:27.041	 30.26997471	 14.70792492
2008:364:01:35:59.841	 30.26563519	 14.70389082
2008:364:01:36:32.641	 30.26130214	 14.69986299
2008:364:01:37:05.441	 30.25697555	 14.69584143
2008:364:01:37:38.241	 30.25265543	 14.69182613
2008:364:01:38:11.041	 30.24834177	 14.68781707
2008:364:01:38:43.841	 30.24403456	 14.68381425
2008:364:01:39:16.641	 30.23973379	 14.67981765
2008:364:01:39:49.441	 30.23543948	 14.67582726
2008:364:01:40:22.241	 30.23115160	 14.67184308
2008:364:01:40:55.041	 30.22687015	 14.66786509
2008:364:01:41:27.841	 30.22259513	 14.66389328
2008:364:01:42:00.641	 30.21832654	 14.65992765
2008:364:01:42:33.441	 30.21406437	 14.65596818
2008:364:01:43:06.241	 30.20980860	 14.65201486
2008:364:01:43:39.041	 30.20555925	 14.64806768
2008:364:01:44:11.841	 30.20131629	 14.64412663
2008:364:01:44:44.641	 30.19707973	 14.64019171
2008:364:01:45:17.441	 30.19284957	 14.63626290
2008:364:01:45:50.241	 30.18862578	 14.63234019
2008:364:01:46:23.041	 30.18440837	 14.62842357
2008:364:01:46:55.841	 30.18019734	 14.62451303
2008:364:01:47:28.641	 30.17599267	 14.62060857
2008:364:01:48:01.441	 30.17179436	 14.61671016
2008:364:01:48:34.241	 30.16760240	 14.61281781
2008:364:01:49:07.041	 30.16341679	 14.60893150
2008:364:01:49:39.841	 30.15923752	 14.60505123
2008:364:01:50:12.641	 30.15506458	 14.60117697
2008:364:01:50:45.441	 30.15089797	 14.59730873
2008:364:01:51:18.241	 30.14673768	 14.59344649
2008:364:01:51:51.041	 30.14258370	 14.58959025
2008:364:01:52:23.841	 30.13843603	 14.58573999
2008:364:01:52:56.641	 30.13429466	 14.58189570
2008:364:01:53:29.441	 30.13015958	 14.57805738
2008:364:01:54:02.241	 30.12603079	 14.57422501
2008:364:01:54:35.041	 30.12190828	 14.57039859
2008:364:01:55:07.841	 30.11779203	 14.56657810
2008:364:01:55:40.641	 30.11368206	 14.56276354
2008:364:01:56:13.441	 30.10957834	 14.55895489
2008:364:01:56:46.241	 30.10548087	 14.55515216
2008:364:01:57:19.041	 30.10138964	 14.55135531
2008:364:01:57:51.841	 30.09730465	 14.54756436
2008:364:01:58:24.641	 30.09322588	 14.54377929
2008:364:01:58:57.441	 30.08915334	 14.54000008
2008:364:01:59:30.241	 30.08508701	 14.53622674
2008:364:02:00:03.041	 30.08102689	 14.53245924
2008:364:02:00:35.841	 30.07697296	 14.52869759
2008:364:02:01:08.641	 30.07292522	 14.52494177
2008:364:02:01:41.441	 30.06888367	 14.52119177
