Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2008:307:15:41:26.141	 37.07055854	 25.02562308
2008:307:15:41:58.941	 37.05901717	 25.01482981
2008:307:15:42:31.741	 37.04749167	 25.00405312
2008:307:15:43:04.541	 37.03598204	 24.99329299
2008:307:15:43:37.341	 37.02448831	 24.98254939
2008:307:15:44:10.141	 37.01301048	 24.97182228
2008:307:15:44:42.941	 37.00154857	 24.96111163
2008:307:15:45:15.741	 36.99010258	 24.95041742
2008:307:15:45:48.541	 36.97867253	 24.93973961
2008:307:15:46:21.341	 36.96725843	 24.92907817
2008:307:15:46:54.141	 36.95586029	 24.91843308
2008:307:15:47:26.941	 36.94447811	 24.90780431
2008:307:15:47:59.741	 36.93311190	 24.89719182
2008:307:15:48:32.541	 36.92176166	 24.88659559
2008:307:15:49:05.341	 36.91042741	 24.87601559
2008:307:15:49:38.141	 36.89910915	 24.86545179
2008:307:15:50:10.941	 36.88780688	 24.85490416
2008:307:15:50:43.741	 36.87652060	 24.84437267
2008:307:15:51:16.541	 36.86525033	 24.83385730
2008:307:15:51:49.341	 36.85399605	 24.82335801
2008:307:15:52:22.141	 36.84275777	 24.81287479
2008:307:15:52:54.941	 36.83153550	 24.80240759
2008:307:15:53:27.741	 36.82032923	 24.79195639
2008:307:15:54:00.541	 36.80913896	 24.78152117
2008:307:15:54:33.341	 36.79796469	 24.77110189
2008:307:15:55:06.141	 36.78680643	 24.76069854
2008:307:15:55:38.941	 36.77566416	 24.75031107
2008:307:15:56:11.741	 36.76453789	 24.73993947
2008:307:15:56:44.541	 36.75342761	 24.72958371
2008:307:15:57:17.341	 36.74233332	 24.71924376
2008:307:15:57:50.141	 36.73125501	 24.70891960
2008:307:15:58:22.941	 36.72019269	 24.69861119
2008:307:15:58:55.741	 36.70914634	 24.68831851
2008:307:15:59:28.541	 36.69811596	 24.67804154
2008:307:16:00:01.341	 36.68710155	 24.66778024
2008:307:16:00:34.141	 36.67610309	 24.65753460
2008:307:16:01:06.941	 36.66512058	 24.64730458
2008:307:16:01:39.741	 36.65415402	 24.63709016
2008:307:16:02:12.541	 36.64320340	 24.62689131
2008:307:16:02:45.341	 36.63226871	 24.61670801
2008:307:16:03:18.141	 36.62134993	 24.60654023
2008:307:16:03:50.941	 36.61044707	 24.59638795
2008:307:16:04:23.741	 36.59956011	 24.58625114
2008:307:16:04:56.541	 36.58868905	 24.57612977
2008:307:16:05:29.341	 36.57783386	 24.56602382
2008:307:16:06:02.141	 36.56699456	 24.55593326
2008:307:16:06:34.941	 36.55617111	 24.54585807
2008:307:16:07:07.741	 36.54536352	 24.53579822
2008:307:16:07:40.541	 36.53457177	 24.52575370
2008:307:16:08:13.341	 36.52379585	 24.51572446
2008:307:16:08:46.141	 36.51303575	 24.50571049
2008:307:16:09:18.941	 36.50229146	 24.49571177
2008:307:16:09:51.741	 36.49156296	 24.48572826
2008:307:16:10:24.541	 36.48085025	 24.47575995
2008:307:16:10:57.341	 36.47015331	 24.46580680
2008:307:16:11:30.141	 36.45947212	 24.45586880
2008:307:16:12:02.941	 36.44880668	 24.44594592
2008:307:16:12:35.741	 36.43815697	 24.43603814
2008:307:16:13:08.541	 36.42752297	 24.42614542
2008:307:16:13:41.341	 36.41690468	 24.41626776
2008:307:16:14:14.141	 36.40630208	 24.40640511
2008:307:16:14:46.941	 36.39571515	 24.39655747
2008:307:16:15:19.741	 36.38514389	 24.38672479
2008:307:16:15:52.541	 36.37458827	 24.37690707
2008:307:16:16:25.341	 36.36404828	 24.36710428
2008:307:16:16:58.141	 36.35352391	 24.35731638
2008:307:16:17:30.941	 36.34301514	 24.34754337
2008:307:16:18:03.741	 36.33252196	 24.33778521
2008:307:16:18:36.541	 36.32204434	 24.32804188
2008:307:16:19:09.341	 36.31158228	 24.31831336
2008:307:16:19:42.141	 36.30113576	 24.30859962
2008:307:16:20:14.941	 36.29070476	 24.29890065
2008:307:16:20:47.741	 36.28028927	 24.28921641
2008:307:16:21:20.541	 36.26988926	 24.27954688
2008:307:16:21:53.341	 36.25950477	 24.26989208
2008:307:16:22:26.141	 36.24913574	 24.26025196
2008:307:16:22:58.941	 36.23878215	 24.25062648
2008:307:16:23:31.741	 36.22844399	 24.24101562
2008:307:16:24:04.541	 36.21812123	 24.23141936
2008:307:16:24:37.341	 36.20781386	 24.22183768
2008:307:16:25:10.141	 36.19752186	 24.21227055
2008:307:16:25:42.941	 36.18724521	 24.20271794
2008:307:16:26:15.741	 36.17698390	 24.19317985
2008:307:16:26:48.541	 36.16673791	 24.18365623
2008:307:16:27:21.341	 36.15650722	 24.17414708
2008:307:16:27:54.141	 36.14629182	 24.16465237
2008:307:16:28:26.941	 36.13609167	 24.15517207
2008:307:16:28:59.741	 36.12590678	 24.14570616
2008:307:16:29:32.541	 36.11573711	 24.13625462
2008:307:16:30:05.341	 36.10558266	 24.12681743
2008:307:16:30:38.141	 36.09544340	 24.11739457
2008:307:16:31:10.941	 36.08531931	 24.10798601
2008:307:16:31:43.741	 36.07521037	 24.09859173
2008:307:16:32:16.541	 36.06511658	 24.08921171
2008:307:16:32:49.341	 36.05503790	 24.07984593
2008:307:16:33:22.141	 36.04497432	 24.07049436
2008:307:16:33:54.941	 36.03492582	 24.06115698
2008:307:16:34:27.741	 36.02489238	 24.05183377
2008:307:16:35:00.541	 36.01487399	 24.04252471
2008:307:16:35:33.341	 36.00487062	 24.03322978
2008:307:16:36:06.141	 35.99488225	 24.02394895
2008:307:16:36:38.941	 35.98490888	 24.01468220
2008:307:16:37:11.741	 35.97495046	 24.00542951
2008:307:16:37:44.541	 35.96500700	 23.99619086
2008:307:16:38:17.341	 35.95507846	 23.98696623
2008:307:16:38:50.141	 35.94516483	 23.97775559
2008:307:16:39:22.941	 35.93526609	 23.96855893
2008:307:16:39:55.741	 35.92538222	 23.95937621
2008:307:16:40:28.541	 35.91551320	 23.95020743
2008:307:16:41:01.341	 35.90565901	 23.94105256
2008:307:16:41:34.141	 35.89581963	 23.93191157
2008:307:16:42:06.941	 35.88599505	 23.92278445
2008:307:16:42:39.741	 35.87618523	 23.91367117
2008:307:16:43:12.541	 35.86639017	 23.90457172
2008:307:16:43:45.341	 35.85660984	 23.89548607
2008:307:16:44:18.141	 35.84684422	 23.88641419
2008:307:16:44:50.941	 35.83709330	 23.87735608
2008:307:16:45:23.741	 35.82735705	 23.86831171
2008:307:16:45:56.541	 35.81763545	 23.85928105
2008:307:16:46:29.341	 35.80792849	 23.85026409
2008:307:16:47:02.141	 35.79823614	 23.84126080
2008:307:16:47:34.941	 35.78855838	 23.83227116
2008:307:16:48:07.741	 35.77889520	 23.82329516
2008:307:16:48:40.541	 35.76924657	 23.81433277
2008:307:16:49:13.341	 35.75961248	 23.80538397
2008:307:16:49:46.141	 35.74999290	 23.79644874
2008:307:16:50:18.941	 35.74038781	 23.78752706
2008:307:16:50:51.741	 35.73079720	 23.77861890
2008:307:16:51:24.541	 35.72122104	 23.76972426
2008:307:16:51:57.341	 35.71165932	 23.76084310
2008:307:16:52:30.141	 35.70211200	 23.75197541
2008:307:16:53:02.941	 35.69257909	 23.74312116
2008:307:16:53:35.741	 35.68306054	 23.73428033
2008:307:16:54:08.541	 35.67355635	 23.72545291
2008:307:16:54:41.341	 35.66406649	 23.71663888
2008:307:16:55:14.141	 35.65459095	 23.70783820
2008:307:16:55:46.941	 35.64512969	 23.69905087
2008:307:16:56:19.741	 35.63568271	 23.69027687
2008:307:16:56:52.541	 35.62624999	 23.68151616
2008:307:16:57:25.341	 35.61683149	 23.67276873
2008:307:16:57:58.141	 35.60742721	 23.66403457
2008:307:16:58:30.941	 35.59803712	 23.65531364
2008:307:16:59:03.741	 35.58866120	 23.64660594
2008:307:16:59:36.541	 35.57929944	 23.63791144
2008:307:17:00:09.341	 35.56995180	 23.62923012
2008:307:17:00:42.141	 35.56061828	 23.62056195
2008:307:17:01:14.941	 35.55129885	 23.61190693
2008:307:17:01:47.741	 35.54199349	 23.60326503
2008:307:17:02:20.541	 35.53270218	 23.59463622
2008:307:17:02:53.341	 35.52342490	 23.58602050
2008:307:17:03:26.141	 35.51416163	 23.57741783
2008:307:17:03:58.941	 35.50491235	 23.56882821
2008:307:17:04:31.741	 35.49567704	 23.56025161
2008:307:17:05:04.541	 35.48645569	 23.55168800
2008:307:17:05:37.341	 35.47724826	 23.54313738
2008:307:17:06:10.141	 35.46805474	 23.53459971
2008:307:17:06:42.941	 35.45887512	 23.52607499
2008:307:17:07:15.741	 35.44970936	 23.51756319
2008:307:17:07:48.541	 35.44055745	 23.50906429
2008:307:17:08:21.341	 35.43141937	 23.50057827
2008:307:17:08:54.141	 35.42229510	 23.49210511
2008:307:17:09:26.941	 35.41318462	 23.48364479
2008:307:17:09:59.741	 35.40408791	 23.47519730
2008:307:17:10:32.541	 35.39500495	 23.46676261
2008:307:17:11:05.341	 35.38593572	 23.45834070
2008:307:17:11:38.141	 35.37688020	 23.44993156
2008:307:17:12:10.941	 35.36783837	 23.44153516
2008:307:17:12:43.741	 35.35881020	 23.43315149
2008:307:17:13:16.541	 35.34979569	 23.42478052
2008:307:17:13:49.341	 35.34079480	 23.41642224
2008:307:17:14:22.141	 35.33180752	 23.40807663
2008:307:17:14:54.941	 35.32283384	 23.39974366
2008:307:17:15:27.741	 35.31387372	 23.39142333
2008:307:17:16:00.541	 35.30492715	 23.38311560
2008:307:17:16:33.341	 35.29599411	 23.37482046
2008:307:17:17:06.141	 35.28707458	 23.36653790
2008:307:17:17:38.941	 35.27816854	 23.35826788
2008:307:17:18:11.741	 35.26927597	 23.35001040
2008:307:17:18:44.541	 35.26039685	 23.34176544
2008:307:17:19:17.341	 35.25153116	 23.33353296
2008:307:17:19:50.141	 35.24267888	 23.32531297
2008:307:17:20:22.941	 35.23383999	 23.31710543
2008:307:17:20:55.741	 35.22501447	 23.30891033
2008:307:17:21:28.541	 35.21620230	 23.30072764
2008:307:17:22:01.341	 35.20740346	 23.29255736
2008:307:17:22:34.141	 35.19861794	 23.28439946
2008:307:17:23:06.941	 35.18984570	 23.27625392
2008:307:17:23:39.741	 35.18108674	 23.26812072
2008:307:17:24:12.541	 35.17234103	 23.25999985
2008:307:17:24:45.341	 35.16664270	 23.25470864
2008:307:17:25:18.141	 35.16358230	 23.25186307
2008:307:17:25:50.941	 35.15486288	 23.24375583
2008:307:17:26:23.741	 35.14615643	 23.23566091
2008:307:17:26:56.541	 35.13746293	 23.22757829
2008:307:17:27:29.341	 35.12878237	 23.21950794
2008:307:17:28:02.141	 35.12011474	 23.21144986
2008:307:17:28:34.941	 35.11146002	 23.20340402
2008:307:17:29:07.741	 35.10281819	 23.19537040
2008:307:17:29:40.541	 35.09418925	 23.18734898
2008:307:17:30:13.341	 35.08557318	 23.17933975
2008:307:17:30:46.141	 35.07696996	 23.17134268
