ccd_count clocking datestart             datestop              dec             fep_count obsid pcad_mode pitch  power_cmd  q1                q2                q3               q4                ra            roll          si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board power 
6         1        2008:308:05:10:25.311 2008:308:05:15:10.081 39.2638973544   6         62813 NMAN      53.07  XTZ0000005 -0.288592416419   -0.220631248321   -0.892743957973  0.266541732384    206.756480339 18.0651807933 TE_005AE -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342076290.50 342076575.26 1         129.00
6         1        2008:308:05:15:10.081 2008:308:05:19:54.851 30.233576518    6         62813 NMAN      49.90  XTZ0000005 -0.214829951015   -0.285095817311   -0.91360914546   0.194645309681    195.656736526 30.4075367416 TE_005AE -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342076575.26 342076860.03 1         129.00
6         1        2008:308:05:19:54.851 2008:308:19:14:34.601 27.3108649871   6         62813 NPNT      49.24  XTZ0000005 -0.192908478862   -0.302916571313   -0.917053980437  0.17332012786     193.075566621 33.3685739325 TE_005AE -716      -20680 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          342076860.03 342126939.78 1         129.00
6         0        2008:308:19:14:34.601 2008:308:19:17:34.601 27.3108649871   6         62813 NPNT      49.24  AA00000000 -0.192908478862   -0.302916571313   -0.917053980437  0.17332012786     193.075566621 33.3685739325 TE_005AE -716      -20680 clocking,power_cmd                               342126939.78 342127119.78 1         118.00
6         0        2008:308:19:17:34.601 2008:308:19:17:44.852 27.3108649871   6         57529 NMAN      49.24  AA00000000 -0.192908478862   -0.302916571313   -0.917053980437  0.17332012786     193.075566621 33.3685739325 TE_005AE -716      -20680 obsid,pcad_mode                                  342127119.78 342127130.04 1         118.00
6         0        2008:308:19:17:44.852 2008:308:19:22:34.460 27.310864991    6         57529 NMAN      51.80  AA00000000 -0.192908479      -0.302916571      -0.91705398      0.173320128       193.075566646 33.3685739037 TE_005AE -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342127130.04 342127419.64 1         118.00
6         0        2008:308:19:22:34.460 2008:308:19:27:24.067 30.7484990327   6         57529 NMAN      61.24  AA00000000 -0.226305003992   -0.309270939427   -0.909504586335  0.161055698098    190.253689827 34.7341589225 TE_005AE -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342127419.64 342127709.25 1         118.00
6         0        2008:308:19:27:24.067 2008:308:19:32:13.675 42.0370528759   6         57529 NMAN      79.33  AA00000000 -0.339198558949   -0.327955347161   -0.873895285555  0.117032717733    178.616265895 41.6719102375 TE_005AE -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342127709.25 342127998.86 1         118.00
6         0        2008:308:19:32:13.675 2008:308:19:37:03.283 55.2197239793   6         57529 NMAN      100.96 AA00000000 -0.494748130912   -0.345662064158   -0.795826998645  0.0490042023543   152.427738553 61.5802070243 TE_005AE -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342127998.86 342128288.47 1         118.00
6         0        2008:308:19:37:03.283 2008:308:19:41:52.890 59.1181754842   6         57529 NMAN      122.59 AA00000000 0.633933089775    0.351184544152    0.688725719886   0.0213339088054   112.37051636  95.6355811522 TE_005AE -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342128288.47 342128578.07 1         118.00
6         0        2008:308:19:41:52.890 2008:308:19:46:42.498 50.7598673059   6         57529 NMAN      140.68 AA00000000 0.749550167899    0.344236981106    0.558134283659   0.0903413930959   77.2159126316 124.759386258 TE_005AE -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342128578.07 342128867.68 1         118.00
6         0        2008:308:19:46:42.498 2008:308:19:51:32.106 40.8838815128   6         57529 NMAN      150.12 AA00000000 0.813267451698    0.332560010324    0.457843507102   0.135569959089    61.6020224767 136.016613369 TE_005AE -716      -20680 dec,pitch,q1,q2,q3,q4,ra,roll                    342128867.68 342129157.29 1         118.00
6         0        2008:308:19:51:32.106 2008:308:19:56:01.856 37.6999999307   6         57529 NPNT      152.23 AA00000000 0.829253221788    0.328164996836    0.427393773601   0.148261224036    57.9999998969 138.29440974  TE_005AE -716      -20680 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          342129157.29 342129427.04 1         118.00
6         0        2008:308:19:56:01.856 2008:308:19:56:12.107 37.6999999307   6         10720 NMAN      152.23 AA00000000 0.829253221788    0.328164996836    0.427393773601   0.148261224036    57.9999998969 138.29440974  TE_005AE -716      92904  obsid,pcad_mode,simpos                           342129427.04 342129437.29 1         118.00
6         0        2008:308:19:56:12.107 2008:308:19:59:01.856 37.6999999899   6         10720 NMAN      152.11 AA00000000 0.829253222       0.328164997       0.427393774      0.148261224       57.9999999227 138.294409724 TE_005AE -716      92904  dec,pitch,q1,q2,q3,q4,ra,roll                    342129437.29 342129607.04 1         118.00
6         0        2008:308:19:59:01.856 2008:308:19:59:05.856 37.6999999899   6         10720 NMAN      152.11 AA00000000 0.829253222       0.328164997       0.427393774      0.148261224       57.9999999227 138.294409724 TE_005AE -716      92904  clocking,power_cmd                               342129607.04 342129611.04 1         118.00
6         0        2008:308:19:59:05.856 2008:308:19:59:09.856 37.6999999899   6         10720 NMAN      152.11 AA00000000 0.829253222       0.328164997       0.427393774      0.148261224       57.9999999227 138.294409724 TE_005AE -716      92904  clocking,power_cmd                               342129611.04 342129615.04 1         118.00
0         0        2008:308:19:59:09.856 2008:308:19:59:33.856 37.6999999899   0         10720 NMAN      152.11 WSPOW00000 0.829253222       0.328164997       0.427393774      0.148261224       57.9999999227 138.294409724 TE_005AE -716      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 342129615.04 342129639.04 1         40.00 
5         0        2008:308:19:59:33.856 2008:308:20:00:13.488 37.6999999899   5         10720 NMAN      152.11 WSPOW04F3E 0.829253222       0.328164997       0.427393774      0.148261224       57.9999999227 138.294409724 TE_005AE -716      92904  ccd_count,clocking,fep_count,power_cmd,vid_board 342129639.04 342129678.67 1         112.30
