tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2009:008:06:38:07.520	2009:008:06:38:17.771	09227	75624	5	5	1	0	112.30	95.82
2009:008:06:38:17.771	2009:008:06:41:07.520	09227	75624	5	5	1	0	112.30	95.85
2009:008:06:41:07.520	2009:008:06:41:11.520	10303	75624	5	5	1	0	112.30	95.85
2009:008:06:41:11.520	2009:008:06:41:15.520	10303	75624	5	5	1	0	112.30	95.85
2009:008:06:41:15.520	2009:008:06:41:39.520	10303	75624	0	0	1	0	40.00	95.85
2009:008:06:41:39.520	2009:008:06:42:46.520	10303	75624	6	6	1	0	118.00	95.85
2009:008:06:42:46.520	2009:008:06:43:17.771	10303	75624	6	6	1	1	129.00	95.85
2009:008:06:43:17.771	2009:008:06:48:17.771	10303	75624	6	6	1	1	129.00	99.58
2009:008:06:48:17.771	2009:008:06:53:17.771	10303	75624	6	6	1	1	129.00	112.71
2009:008:06:53:17.771	2009:008:06:58:17.771	10303	75624	6	6	1	1	129.00	131.63
2009:008:06:58:17.771	2009:008:07:03:03.293	10303	75624	6	6	1	1	129.00	144.42
2009:008:07:03:03.293	2009:008:09:28:03.293	10303	75624	6	6	1	1	129.00	147.78
2009:008:09:28:03.293	2009:008:11:53:03.293	10303	75624	6	6	1	1	129.00	147.75
2009:008:11:53:03.293	2009:008:14:18:03.293	10303	75624	6	6	1	1	129.00	147.73
2009:008:14:18:03.293	2009:008:16:43:03.293	10303	75624	6	6	1	1	129.00	147.70
2009:008:16:43:03.293	2009:008:19:08:03.293	10303	75624	6	6	1	1	129.00	147.68
2009:008:19:08:03.293	2009:008:21:33:03.293	10303	75624	6	6	1	1	129.00	147.65
2009:008:21:33:03.293	2009:008:23:50:38.520	10303	75624	6	6	1	1	129.00	147.62
2009:008:23:50:38.520	2009:008:23:50:48.771	10303	75624	6	6	1	0	118.00	147.62
2009:008:23:50:48.771	2009:008:23:53:38.520	10303	75624	6	6	1	0	118.00	147.60
2009:008:23:53:38.520	2009:008:23:55:38.771	57396	75624	6	6	1	0	118.00	147.60
2009:008:23:55:38.771	2009:009:00:00:28.771	57396	75624	6	6	1	0	118.00	147.66
2009:009:00:00:28.771	2009:009:00:05:18.771	57396	75624	6	6	1	0	118.00	147.99
2009:009:00:05:18.771	2009:009:00:10:08.771	57396	75624	6	6	1	0	118.00	148.78
2009:009:00:10:08.771	2009:009:00:14:58.771	57396	75624	6	6	1	0	118.00	149.87
2009:009:00:14:58.771	2009:009:00:19:48.771	57396	75624	6	6	1	0	118.00	151.11
2009:009:00:19:48.771	2009:009:00:24:38.771	57396	75624	6	6	1	0	118.00	152.34
2009:009:00:24:38.771	2009:009:00:29:28.771	57396	75624	6	6	1	0	118.00	153.36
2009:009:00:29:28.771	2009:009:00:34:05.157	57396	75624	6	6	1	0	118.00	153.85
2009:009:00:34:05.157	2009:009:00:38:34.903	57396	75624	6	6	1	0	118.00	153.95
2009:009:00:38:34.903	2009:009:00:38:45.154	09332	89824	6	6	1	0	118.00	153.95
2009:009:00:38:45.154	2009:009:00:41:34.903	09332	89824	6	6	1	0	118.00	153.94
2009:009:00:41:34.903	2009:009:00:41:38.903	09332	89824	6	6	1	0	118.00	153.94
2009:009:00:41:38.903	2009:009:00:41:42.903	09332	89824	6	6	1	0	118.00	153.94
2009:009:00:41:42.903	2009:009:00:42:06.903	09332	89824	0	0	1	0	40.00	153.94
2009:009:00:42:06.903	2009:009:00:43:13.903	09332	89824	5	5	1	0	112.30	153.94
2009:009:00:43:13.903	2009:009:00:43:25.154	09332	89824	5	5	1	1	113.90	153.94
2009:009:00:43:25.154	2009:009:00:48:05.154	09332	89824	5	5	1	1	113.90	150.17
2009:009:00:48:05.154	2009:009:00:52:45.154	09332	89824	5	5	1	1	113.90	137.00
2009:009:00:52:45.154	2009:009:00:57:25.154	09332	89824	5	5	1	1	113.90	117.46
2009:009:00:57:25.154	2009:009:01:01:51.764	09332	89824	5	5	1	1	113.90	104.77
2009:009:01:01:51.764	2009:009:03:11:51.764	09332	89824	5	5	1	1	113.90	101.40
2009:009:03:11:51.764	2009:009:05:16:11.508	09332	89824	5	5	1	1	113.90	101.39
2009:009:05:16:11.508	2009:009:05:16:21.759	09332	73176	5	5	1	0	112.30	101.39
2009:009:05:16:21.759	2009:009:05:19:11.508	09332	73176	5	5	1	0	112.30	101.38
2009:009:05:19:11.508	2009:009:05:20:41.759	10695	73176	5	5	1	0	112.30	101.38
2009:009:05:20:41.759	2009:009:05:24:02.108	10695	73176	5	5	1	0	112.30	98.93
2009:009:05:24:02.108	2009:009:05:24:06.108	10695	73176	5	5	1	0	112.30	98.93
2009:009:05:24:06.108	2009:009:05:24:10.108	10695	73176	5	5	1	0	112.30	98.93
2009:009:05:24:10.108	2009:009:05:24:34.108	10695	73176	0	0	1	0	40.00	98.93
2009:009:05:24:34.108	2009:009:05:25:01.759	10695	73176	6	6	1	0	118.00	98.93
2009:009:05:25:01.759	2009:009:05:25:41.108	10695	73176	6	6	1	0	118.00	90.09
2009:009:05:25:41.108	2009:009:05:29:21.759	10695	73176	6	6	1	1	129.00	90.09
2009:009:05:29:21.759	2009:009:05:33:41.759	10695	73176	6	6	1	1	129.00	75.50
2009:009:05:33:41.759	2009:009:05:38:01.759	10695	73176	6	6	1	1	129.00	61.39
2009:009:05:38:01.759	2009:009:05:41:41.750	10695	73176	6	6	1	1	129.00	53.52
2009:009:05:41:41.750	2009:009:07:56:41.750	10695	73176	6	6	1	1	129.00	51.85
2009:009:07:56:41.750	2009:009:10:11:41.750	10695	73176	6	6	1	1	129.00	51.90
2009:009:10:11:41.750	2009:009:12:26:41.750	10695	73176	6	6	1	1	129.00	51.96
2009:009:12:26:41.750	2009:009:14:41:41.750	10695	73176	6	6	1	1	129.00	52.02
2009:009:14:41:41.750	2009:009:16:27:58.494	10695	73176	6	6	1	1	129.00	52.07
2009:009:16:27:58.494	2009:009:16:28:08.745	10695	75624	6	6	1	0	118.00	52.07
2009:009:16:28:08.745	2009:009:16:30:58.494	10695	75624	6	6	1	0	118.00	52.12
2009:009:16:30:58.494	2009:009:16:32:38.745	10146	75624	6	6	1	0	118.00	52.12
2009:009:16:32:38.745	2009:009:16:35:49.094	10146	75624	6	6	1	0	118.00	55.74
2009:009:16:35:49.094	2009:009:16:35:53.094	10146	75624	6	6	1	0	118.00	55.74
2009:009:16:35:53.094	2009:009:16:35:57.094	10146	75624	6	6	1	0	118.00	55.74
2009:009:16:35:57.094	2009:009:16:36:21.094	10146	75624	0	0	1	0	40.00	55.74
2009:009:16:36:21.094	2009:009:16:37:08.745	10146	75624	5	5	1	0	112.30	55.74
2009:009:16:37:08.745	2009:009:16:37:28.094	10146	75624	5	5	1	0	112.30	68.39
2009:009:16:37:28.094	2009:009:16:41:38.745	10146	75624	5	5	1	1	113.90	68.39
2009:009:16:41:38.745	2009:009:16:46:08.745	10146	75624	5	5	1	1	113.90	88.11
2009:009:16:46:08.745	2009:009:16:50:38.745	10146	75624	5	5	1	1	113.90	108.35
2009:009:16:50:38.745	2009:009:16:55:08.745	10146	75624	5	5	1	1	113.90	127.73
2009:009:16:55:08.745	2009:009:16:59:12.523	10146	75624	5	5	1	1	113.90	139.49
2009:009:16:59:12.523	2009:009:17:36:52.267	10146	75624	5	5	1	1	113.90	142.36
2009:009:17:36:52.267	2009:009:17:37:02.518	10146	75624	5	5	1	0	112.30	142.36
2009:009:17:37:02.518	2009:009:17:39:52.267	10146	75624	5	5	1	0	112.30	142.38
2009:009:17:39:52.267	2009:009:17:39:56.267	10361	75624	5	5	1	0	112.30	142.38
2009:009:17:39:56.267	2009:009:17:40:00.267	10361	75624	5	5	1	0	112.30	142.38
2009:009:17:40:00.267	2009:009:17:40:24.267	10361	75624	0	0	1	0	40.00	142.38
2009:009:17:40:24.267	2009:009:17:41:31.267	10361	75624	6	6	1	0	118.00	142.38
2009:009:17:41:31.267	2009:009:17:42:02.518	10361	75624	6	6	1	1	129.00	142.38
2009:009:17:42:02.518	2009:009:17:47:02.518	10361	75624	6	6	1	1	129.00	144.18
2009:009:17:47:02.518	2009:009:17:51:37.502	10361	75624	6	6	1	1	129.00	149.04
2009:009:17:51:37.502	2009:009:19:16:37.502	10361	75624	6	6	1	1	129.00	150.52
2009:009:19:16:37.502	2009:009:20:26:32.267	10361	75624	6	6	1	1	129.00	150.57
2009:009:20:26:32.267	2009:009:20:26:42.518	10361	75624	6	6	1	0	118.00	150.57
2009:009:20:26:42.518	2009:009:20:29:32.267	10361	75624	6	6	1	0	118.00	150.62
2009:009:20:29:32.267	2009:009:20:29:36.267	10750	75624	6	6	1	0	118.00	150.62
2009:009:20:29:36.267	2009:009:20:29:40.267	10750	75624	6	6	1	0	118.00	150.62
2009:009:20:29:40.267	2009:009:20:30:04.267	10750	75624	0	0	1	0	40.00	150.62
2009:009:20:30:04.267	2009:009:20:31:11.267	10750	75624	5	5	1	0	112.30	150.62
2009:009:20:31:11.267	2009:009:20:31:12.518	10750	75624	5	5	1	1	113.90	150.62
2009:009:20:31:12.518	2009:009:20:35:26.402	10750	75624	5	5	1	1	113.90	151.65
2009:009:20:35:26.402	2009:009:22:25:08.267	10750	75624	5	5	1	1	113.90	152.57
2009:009:22:25:08.267	2009:009:22:25:18.518	10750	75624	5	5	1	0	112.30	152.57
2009:009:22:25:18.518	2009:009:22:28:08.267	10750	75624	5	5	1	0	112.30	152.64
2009:009:22:28:08.267	2009:009:22:30:18.518	57395	75624	5	5	1	0	112.30	152.64
2009:009:22:30:18.518	2009:009:22:35:18.518	57395	75624	5	5	1	0	112.30	152.63
2009:009:22:35:18.518	2009:009:22:40:18.518	57395	75624	5	5	1	0	112.30	152.55
2009:009:22:40:18.518	2009:009:22:45:18.518	57395	75624	5	5	1	0	112.30	152.29
2009:009:22:45:18.518	2009:009:22:50:18.518	57395	75624	5	5	1	0	112.30	151.91
2009:009:22:50:18.518	2009:009:22:55:18.518	57395	75624	5	5	1	0	112.30	151.48
2009:009:22:55:18.518	2009:009:23:00:18.518	57395	75624	5	5	1	0	112.30	151.05
2009:009:23:00:18.518	2009:009:23:05:18.518	57395	75624	5	5	1	0	112.30	150.69
2009:009:23:05:18.518	2009:009:23:10:18.518	57395	75624	5	5	1	0	112.30	150.46
2009:009:23:10:18.518	2009:009:23:15:05.903	57395	75624	5	5	1	0	112.30	150.38
2009:009:23:15:05.903	2009:009:23:19:35.651	57395	75624	5	5	1	0	112.30	150.38
2009:009:23:19:35.651	2009:009:23:19:45.902	10551	92904	5	5	1	0	112.30	150.38
2009:009:23:19:45.902	2009:009:23:22:35.651	10551	92904	5	5	1	0	112.30	150.37
2009:009:23:22:35.651	2009:009:23:22:39.651	10551	92904	5	5	1	0	112.30	150.37
2009:009:23:22:39.651	2009:009:23:22:43.651	10551	92904	5	5	1	0	112.30	150.37
2009:009:23:22:43.651	2009:009:23:23:07.651	10551	92904	0	0	1	0	40.00	150.37
2009:009:23:23:07.651	2009:009:23:24:14.651	10551	92904	6	6	1	0	118.00	150.37
2009:009:23:24:14.651	2009:009:23:24:25.902	10551	92904	6	6	1	1	129.00	150.37
2009:009:23:24:25.902	2009:009:23:29:05.902	10551	92904	6	6	1	1	129.00	146.46
2009:009:23:29:05.902	2009:009:23:33:45.902	10551	92904	6	6	1	1	129.00	132.83
2009:009:23:33:45.902	2009:009:23:38:25.902	10551	92904	6	6	1	1	129.00	112.77
2009:009:23:38:25.902	2009:009:23:42:42.177	10551	92904	6	6	1	1	129.00	99.98
2009:009:23:42:42.177	2009:010:01:12:26.651	10551	92904	6	6	1	1	129.00	96.76
2009:010:01:12:26.651	2009:010:01:12:36.902	10551	75624	6	6	1	0	118.00	96.76
2009:010:01:12:36.902	2009:010:01:15:26.651	10551	75624	6	6	1	0	118.00	96.71
2009:010:01:15:26.651	2009:010:01:15:30.651	10653	75624	6	6	1	0	118.00	96.71
2009:010:01:15:30.651	2009:010:01:15:34.651	10653	75624	6	6	1	0	118.00	96.71
2009:010:01:15:34.651	2009:010:01:15:58.651	10653	75624	0	0	1	0	40.00	96.71
2009:010:01:15:58.651	2009:010:01:17:05.651	10653	75624	1	1	1	0	58.30	96.71
2009:010:01:17:05.651	2009:010:01:17:16.902	10653	75624	1	1	1	1	57.00	96.71
2009:010:01:17:16.902	2009:010:01:21:56.902	10653	75624	1	1	1	1	57.00	96.02
2009:010:01:21:56.902	2009:010:01:26:36.902	10653	75624	1	1	1	1	57.00	93.18
2009:010:01:26:36.902	2009:010:01:31:16.902	10653	75624	1	1	1	1	57.00	87.80
2009:010:01:31:16.902	2009:010:01:35:56.902	10653	75624	1	1	1	1	57.00	81.63
2009:010:01:35:56.902	2009:010:01:40:36.902	10653	75624	1	1	1	1	57.00	75.48
2009:010:01:40:36.902	2009:010:01:45:16.902	10653	75624	1	1	1	1	57.00	70.34
2009:010:01:45:16.902	2009:010:01:49:10.044	10653	75624	1	1	1	1	57.00	67.91
2009:010:01:49:10.044	2009:010:03:09:10.044	10653	75624	1	1	1	1	57.00	67.46
2009:010:03:09:10.044	2009:010:04:06:50.593	10653	75624	1	1	1	1	57.00	67.45
2009:010:04:06:50.593	2009:010:04:21:50.593	10653	-99616	1	1	1	0	58.30	67.45
2009:010:04:21:50.593	2009:010:04:22:00.844	57394	-99616	1	1	1	0	58.30	67.45
2009:010:04:22:00.844	2009:010:04:24:50.593	57394	-99616	1	1	1	0	58.30	67.44
2009:010:04:24:50.593	2009:010:04:24:54.593	57394	-99616	1	1	1	0	58.30	67.44
2009:010:04:24:54.593	2009:010:04:24:58.593	57394	-99616	1	1	1	0	58.30	67.44
2009:010:04:24:58.593	2009:010:04:25:22.593	57394	-99616	0	0	1	0	40.00	67.44
2009:010:04:25:22.593	2009:010:04:26:29.593	57394	-99616	6	6	1	0	118.00	67.44
2009:010:04:26:29.593	2009:010:04:26:30.844	57394	-99616	6	6	1	1	129.00	67.44
2009:010:04:26:30.844	2009:010:04:31:00.844	57394	-99616	6	6	1	1	129.00	71.06
2009:010:04:31:00.844	2009:010:04:35:30.844	57394	-99616	6	6	1	1	129.00	83.71
2009:010:04:35:30.844	2009:010:04:40:00.844	57394	-99616	6	6	1	1	129.00	103.43
2009:010:04:40:00.844	2009:010:04:44:30.844	57394	-99616	6	6	1	1	129.00	123.68
2009:010:04:44:30.844	2009:010:04:49:00.844	57394	-99616	6	6	1	1	129.00	142.60
2009:010:04:49:00.844	2009:010:04:52:36.052	57394	-99616	6	6	1	1	129.00	153.40
2009:010:04:52:36.052	2009:010:05:37:10.593	57394	-99616	6	6	1	1	129.00	155.56
2009:010:05:37:10.593	2009:010:05:40:10.593	57394	-99616	6	6	1	0	118.00	155.56
2009:010:05:40:10.593	2009:010:05:40:19.593	57394	-99616	6	6	1	0	118.00	155.56
2009:010:05:40:19.593	2009:010:07:01:33.303	57394	-99616	6	6	0	0	96.60	155.56
2009:010:07:01:33.303	2009:010:07:01:43.554	57393	-99616	6	6	0	0	96.60	155.56
2009:010:07:01:43.554	2009:010:07:06:43.554	57393	-99616	6	6	0	0	96.60	155.54
2009:010:07:06:43.554	2009:010:07:11:43.554	57393	-99616	6	6	0	0	96.60	155.38
2009:010:07:11:43.554	2009:010:07:16:43.554	57393	-99616	6	6	0	0	96.60	154.70
2009:010:07:16:43.554	2009:010:07:21:43.554	57393	-99616	6	6	0	0	96.60	153.54
2009:010:07:21:43.554	2009:010:07:26:43.554	57393	-99616	6	6	0	0	96.60	152.33
2009:010:07:26:43.554	2009:010:07:31:43.554	57393	-99616	6	6	0	0	96.60	151.27
2009:010:07:31:43.554	2009:010:07:35:50.848	57393	-99616	6	6	0	0	96.60	150.72
2009:010:07:35:50.848	2009:010:08:40:10.593	57393	-99616	6	6	0	0	96.60	150.62
2009:010:08:40:10.593	2009:010:08:40:20.844	57392	-99616	6	6	0	0	96.60	150.62
2009:010:08:40:20.844	2009:010:08:45:00.844	57392	-99616	6	6	0	0	96.60	150.58
2009:010:08:45:00.844	2009:010:08:49:40.844	57392	-99616	6	6	0	0	96.60	150.68
2009:010:08:49:40.844	2009:010:08:54:20.844	57392	-99616	6	6	0	0	96.60	151.08
2009:010:08:54:20.844	2009:010:08:59:00.844	57392	-99616	6	6	0	0	96.60	151.79
2009:010:08:59:00.844	2009:010:09:03:40.844	57392	-99616	6	6	0	0	96.60	152.56
2009:010:09:03:40.844	2009:010:09:08:20.844	57392	-99616	6	6	0	0	96.60	153.24
2009:010:09:08:20.844	2009:010:09:12:15.032	57392	-99616	6	6	0	0	96.60	153.59
2009:010:09:12:15.032	2009:010:10:24:40.339	57392	-99616	6	6	0	0	96.60	153.66
2009:010:10:24:40.339	2009:010:10:24:50.590	57391	-99616	6	6	0	0	96.60	153.66
2009:010:10:24:50.590	2009:010:10:29:30.590	57391	-99616	6	6	0	0	96.60	153.64
2009:010:10:29:30.590	2009:010:10:34:10.590	57391	-99616	6	6	0	0	96.60	153.53
2009:010:10:34:10.590	2009:010:10:38:50.590	57391	-99616	6	6	0	0	96.60	153.11
2009:010:10:38:50.590	2009:010:10:43:30.590	57391	-99616	6	6	0	0	96.60	152.38
2009:010:10:43:30.590	2009:010:10:48:10.590	57391	-99616	6	6	0	0	96.60	151.59
2009:010:10:48:10.590	2009:010:10:52:50.590	57391	-99616	6	6	0	0	96.60	150.91
2009:010:10:52:50.590	2009:010:10:56:43.696	57391	-99616	6	6	0	0	96.60	150.56
2009:010:10:56:43.696	2009:010:12:41:43.696	57391	-99616	6	6	0	0	96.60	150.50
2009:010:12:41:43.696	2009:010:14:26:43.696	57391	-99616	6	6	0	0	96.60	150.43
2009:010:14:26:43.696	2009:010:16:03:57.219	57391	-99616	6	6	0	0	96.60	150.36
2009:010:16:03:57.219	2009:010:16:04:07.470	57390	-99616	6	6	0	0	96.60	150.36
2009:010:16:04:07.470	2009:010:16:08:47.470	57390	-99616	6	6	0	0	96.60	150.30
2009:010:16:08:47.470	2009:010:16:13:27.470	57390	-99616	6	6	0	0	96.60	150.37
2009:010:16:13:27.470	2009:010:16:18:07.470	57390	-99616	6	6	0	0	96.60	150.72
2009:010:16:18:07.470	2009:010:16:22:47.470	57390	-99616	6	6	0	0	96.60	151.46
2009:010:16:22:47.470	2009:010:16:27:27.470	57390	-99616	6	6	0	0	96.60	152.42
2009:010:16:27:27.470	2009:010:16:32:07.470	57390	-99616	6	6	0	0	96.60	153.46
2009:010:16:32:07.470	2009:010:16:36:47.470	57390	-99616	6	6	0	0	96.60	154.46
2009:010:16:36:47.470	2009:010:16:41:27.470	57390	-99616	6	6	0	0	96.60	155.24
2009:010:16:41:27.470	2009:010:16:45:36.431	57390	-99616	6	6	0	0	96.60	155.58
2009:010:16:45:36.431	2009:010:17:11:02.177	57390	-99616	6	6	0	0	96.60	155.65
2009:010:17:11:02.177	2009:010:17:11:20.177	57390	-99616	6	6	0	0	96.60	155.65
2009:010:17:11:20.177	2009:010:17:12:27.177	57390	-99616	6	6	1	0	118.00	155.65
2009:010:17:12:27.177	2009:010:18:51:56.177	57390	-99616	6	6	1	1	129.00	155.65
2009:010:18:51:56.177	2009:010:18:54:56.177	57390	-99616	6	6	1	0	118.00	155.65
2009:010:18:54:56.177	2009:010:18:55:06.428	09933	75504	6	6	1	0	118.00	155.65
2009:010:18:55:06.428	2009:010:18:57:56.177	09933	75504	6	6	1	0	118.00	155.68
2009:010:18:57:56.177	2009:010:18:58:00.177	09933	75504	6	6	1	0	118.00	155.68
2009:010:18:58:00.177	2009:010:18:58:04.177	09933	75504	6	6	1	0	118.00	155.68
2009:010:18:58:04.177	2009:010:18:58:28.177	09933	75504	0	0	1	0	40.00	155.68
2009:010:18:58:28.177	2009:010:18:59:35.177	09933	75504	1	1	1	0	58.30	155.68
2009:010:18:59:35.177	2009:010:18:59:36.428	09933	75504	1	1	1	1	57.00	155.68
2009:010:18:59:36.428	2009:010:19:04:06.428	09933	75504	1	1	1	1	57.00	152.11
2009:010:19:04:06.428	2009:010:19:08:36.428	09933	75504	1	1	1	1	57.00	139.60
2009:010:19:08:36.428	2009:010:19:13:06.428	09933	75504	1	1	1	1	57.00	120.07
2009:010:19:13:06.428	2009:010:19:17:36.428	09933	75504	1	1	1	1	57.00	101.50
2009:010:19:17:36.428	2009:010:19:21:03.290	09933	75504	1	1	1	1	57.00	91.11
2009:010:19:21:03.290	2009:010:21:31:03.290	09933	75504	1	1	1	1	57.00	89.17
2009:010:21:31:03.290	2009:010:23:35:23.034	09933	75504	1	1	1	1	57.00	89.21
2009:010:23:35:23.034	2009:010:23:35:33.285	09933	-99616	1	1	1	0	58.30	89.21
2009:010:23:35:33.285	2009:010:23:38:23.034	09933	-99616	1	1	1	0	58.30	89.26
2009:010:23:38:23.034	2009:010:23:40:03.285	10771	-99616	1	1	1	0	58.30	89.26
2009:010:23:40:03.285	2009:010:23:44:33.285	10771	-99616	1	1	1	0	58.30	91.10
2009:010:23:44:33.285	2009:010:23:49:03.285	10771	-99616	1	1	1	0	58.30	97.97
2009:010:23:49:03.285	2009:010:23:53:33.285	10771	-99616	1	1	1	0	58.30	109.64
2009:010:23:53:33.285	2009:010:23:53:46.280	10771	-99616	1	1	1	0	58.30	122.13
2009:010:23:53:46.280	2009:010:23:53:50.280	10771	-99616	1	1	1	0	58.30	122.13
2009:010:23:53:50.280	2009:010:23:53:54.280	10771	-99616	1	1	1	0	58.30	122.13
2009:010:23:53:54.280	2009:010:23:54:18.280	10771	-99616	0	0	1	0	40.00	122.13
2009:010:23:54:18.280	2009:010:23:55:25.280	10771	-99616	5	5	1	0	112.30	122.13
2009:010:23:55:25.280	2009:010:23:58:03.285	10771	-99616	5	5	1	1	113.90	122.13
2009:010:23:58:03.285	2009:011:00:02:33.285	10771	-99616	5	5	1	1	113.90	133.17
2009:011:00:02:33.285	2009:011:00:05:47.535	10771	-99616	5	5	1	1	113.90	138.63
2009:011:00:05:47.535	2009:011:02:25:47.535	10771	-99616	5	5	1	1	113.90	139.49
2009:011:02:25:47.535	2009:011:04:45:47.535	10771	-99616	5	5	1	1	113.90	139.58
2009:011:04:45:47.535	2009:011:07:05:47.535	10771	-99616	5	5	1	1	113.90	139.68
2009:011:07:05:47.535	2009:011:09:25:47.535	10771	-99616	5	5	1	1	113.90	139.78
2009:011:09:25:47.535	2009:011:11:45:47.535	10771	-99616	5	5	1	1	113.90	139.87
2009:011:11:45:47.535	2009:011:14:05:47.535	10771	-99616	5	5	1	1	113.90	139.97
2009:011:14:05:47.535	2009:011:16:25:47.535	10771	-99616	5	5	1	1	113.90	140.06
2009:011:16:25:47.535	2009:011:18:45:47.535	10771	-99616	5	5	1	1	113.90	140.16
2009:011:18:45:47.535	2009:011:21:05:47.535	10771	-99616	5	5	1	1	113.90	140.26
2009:011:21:05:47.535	2009:011:23:25:47.535	10771	-99616	5	5	1	1	113.90	140.35
2009:011:23:25:47.535	2009:012:01:06:07.280	10771	-99616	5	5	1	1	113.90	140.45
2009:012:01:06:07.280	2009:012:01:07:07.280	10771	-99616	5	5	1	1	113.90	140.52
2009:012:01:07:07.280	2009:012:01:07:07.280	10771	-99616	5	5	1	0	112.30	140.52
