tstart	tstop	obsid	simpos	feps	ccds	vid	clk	power	pitch
2009:273:10:29:52.291	2009:273:10:34:32.290	56797	72438	6	6	1	0	118.00	154.08
2009:273:10:34:32.290	2009:273:10:38:52.290	09929	75620	6	6	1	0	118.00	154.09
2009:273:10:38:52.290	2009:273:10:39:22.890	09929	75620	6	6	1	0	118.00	150.85
2009:273:10:39:22.890	2009:273:10:39:26.890	09929	75620	6	6	1	0	118.00	150.85
2009:273:10:39:26.890	2009:273:10:39:30.890	09929	75620	6	6	1	0	118.00	150.85
2009:273:10:39:30.890	2009:273:10:39:54.890	09929	75620	0	0	1	0	40.00	150.85
2009:273:10:39:54.890	2009:273:10:41:01.890	09929	75620	1	1	1	0	58.30	150.85
2009:273:10:41:01.890	2009:273:10:43:12.290	09929	75620	1	1	1	1	57.00	150.85
2009:273:10:43:12.290	2009:273:10:47:32.290	09929	75620	1	1	1	1	57.00	139.44
2009:273:10:47:32.290	2009:273:10:51:52.290	09929	75620	1	1	1	1	57.00	122.87
2009:273:10:51:52.290	2009:273:10:55:21.083	09929	75620	1	1	1	1	57.00	113.09
2009:273:10:55:21.083	2009:273:13:05:21.083	09929	75620	1	1	1	1	57.00	111.13
2009:273:13:05:21.083	2009:273:15:09:51.077	09929	75620	1	1	1	1	57.00	111.22
2009:273:15:09:51.077	2009:273:15:12:51.077	09929	74427	1	1	1	0	58.30	111.30
2009:273:15:12:51.077	2009:273:15:14:51.077	09967	74427	1	1	1	0	58.30	111.30
2009:273:15:14:51.077	2009:273:15:17:41.677	09967	74427	1	1	1	0	58.30	109.03
2009:273:15:17:41.677	2009:273:15:17:45.677	09967	74427	1	1	1	0	58.30	109.03
2009:273:15:17:45.677	2009:273:15:17:49.677	09967	74427	1	1	1	0	58.30	109.03
2009:273:15:17:49.677	2009:273:15:18:13.677	09967	74427	0	0	1	0	40.00	109.03
2009:273:15:18:13.677	2009:273:15:19:20.677	09967	74427	6	6	1	0	118.00	109.03
2009:273:15:19:20.677	2009:273:15:19:51.077	09967	74427	6	6	1	1	129.00	109.03
2009:273:15:19:51.077	2009:273:15:24:51.077	09967	74427	6	6	1	1	129.00	100.56
2009:273:15:24:51.077	2009:273:15:29:51.077	09967	74427	6	6	1	1	129.00	87.63
2009:273:15:29:51.077	2009:273:15:34:51.077	09967	74427	6	6	1	1	129.00	75.21
2009:273:15:34:51.077	2009:273:15:38:42.268	09967	74427	6	6	1	1	129.00	68.39
2009:273:15:38:42.268	2009:273:17:33:42.268	09967	74427	6	6	1	1	129.00	67.16
2009:273:17:33:42.268	2009:273:19:28:42.268	09967	74427	6	6	1	1	129.00	67.20
2009:273:19:28:42.268	2009:273:21:16:32.263	09967	74427	6	6	1	1	129.00	67.24
2009:273:21:16:32.263	2009:273:21:19:32.263	09967	75620	6	6	1	0	118.00	67.27
2009:273:21:19:32.263	2009:273:21:19:36.263	11804	75620	6	6	1	0	118.00	67.27
2009:273:21:19:36.263	2009:273:21:19:40.263	11804	75620	6	6	1	0	118.00	67.27
2009:273:21:19:40.263	2009:273:21:20:04.263	11804	75620	0	0	1	0	40.00	67.27
2009:273:21:20:04.263	2009:273:21:21:02.263	11804	75620	5	5	1	0	112.30	67.27
2009:273:21:21:02.263	2009:273:21:21:11.263	11804	75620	5	5	1	0	112.30	65.87
2009:273:21:21:11.263	2009:273:21:25:32.263	11804	75620	5	5	1	1	113.90	65.87
2009:273:21:25:32.263	2009:273:21:30:02.263	11804	75620	5	5	1	1	113.90	60.75
2009:273:21:30:02.263	2009:273:21:34:32.263	11804	75620	5	5	1	1	113.90	53.04
2009:273:21:34:32.263	2009:273:21:38:14.392	11804	75620	5	5	1	1	113.90	48.53
2009:273:21:38:14.392	2009:274:00:03:14.392	11804	75620	5	5	1	1	113.90	47.61
2009:274:00:03:14.392	2009:274:02:28:14.392	11804	75620	5	5	1	1	113.90	47.59
2009:274:02:28:14.392	2009:274:04:53:14.392	11804	75620	5	5	1	1	113.90	47.56
2009:274:04:53:14.392	2009:274:07:18:14.392	11804	75620	5	5	1	1	113.90	47.54
2009:274:07:18:14.392	2009:274:09:43:14.392	11804	75620	5	5	1	1	113.90	47.51
2009:274:09:43:14.392	2009:274:12:08:14.392	11804	75620	5	5	1	1	113.90	47.49
2009:274:12:08:14.392	2009:274:14:23:29.172	11804	75620	5	5	1	1	113.90	47.47
2009:274:14:23:29.172	2009:274:14:25:05.606	11804	-99612	5	5	1	0	112.30	47.47
2009:274:14:25:05.606	2009:274:14:26:29.172	11804	-99612	5	5	1	0	112.30	47.44
2009:274:14:26:29.172	2009:274:14:29:05.611	56796	-99612	5	5	1	0	112.30	47.44
2009:274:14:29:05.611	2009:274:14:33:35.606	56796	-99612	5	5	1	0	112.30	47.44
2009:274:14:33:35.606	2009:274:14:35:05.606	56795	-99612	5	5	1	0	112.30	47.44
2009:274:14:35:05.606	2009:274:14:35:09.606	56795	-99612	5	5	1	0	112.30	47.44
2009:274:14:35:09.606	2009:274:14:35:13.606	56795	-99612	5	5	1	0	112.30	47.44
2009:274:14:35:13.606	2009:274:14:35:37.606	56795	-99612	0	0	1	0	40.00	47.44
2009:274:14:35:37.606	2009:274:14:36:44.606	56795	-99612	6	6	1	0	118.00	47.44
2009:274:14:36:44.606	2009:274:14:38:25.606	56795	-99612	6	6	1	1	129.00	47.44
2009:274:14:38:25.606	2009:274:14:43:15.606	56795	-99612	6	6	1	1	129.00	51.67
2009:274:14:43:15.606	2009:274:14:48:05.606	56795	-99612	6	6	1	1	129.00	66.31
2009:274:14:48:05.606	2009:274:14:52:55.606	56795	-99612	6	6	1	1	129.00	87.85
2009:274:14:52:55.606	2009:274:14:57:45.606	56795	-99612	6	6	1	1	129.00	109.57
2009:274:14:57:45.606	2009:274:15:02:35.606	56795	-99612	6	6	1	1	129.00	131.30
2009:274:15:02:35.606	2009:274:15:07:25.606	56795	-99612	6	6	1	1	129.00	152.57
2009:274:15:07:25.606	2009:274:15:11:42.616	56795	-99612	6	6	1	1	129.00	166.03
2009:274:15:11:42.616	2009:274:17:12:45.606	56795	-99612	6	6	1	1	129.00	169.25
