Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:362:02:57:54.251	 22.45508716	 10.95187240
2009:362:02:58:27.051	 22.45334977	 10.95023759
2009:362:02:58:59.851	 22.45161488	 10.94860506
2009:362:02:59:32.651	 22.44988249	 10.94697482
2009:362:03:00:05.451	 22.44815258	 10.94534685
2009:362:03:00:38.251	 22.44642516	 10.94372115
2009:362:03:01:11.051	 22.44470022	 10.94209773
2009:362:03:01:43.851	 22.44297775	 10.94047658
2009:362:03:02:16.651	 22.44125775	 10.93885770
2009:362:03:02:49.451	 22.43954022	 10.93724107
2009:362:03:03:22.251	 22.43782515	 10.93562671
2009:362:03:03:55.051	 22.43611253	 10.93401460
2009:362:03:04:27.851	 22.43440236	 10.93240475
2009:362:03:05:00.651	 22.43269463	 10.93079715
2009:362:03:05:33.451	 22.43098935	 10.92919180
2009:362:03:06:06.251	 22.42928650	 10.92758869
2009:362:03:06:39.051	 22.42758608	 10.92598783
2009:362:03:07:11.851	 22.42588809	 10.92438920
2009:362:03:07:44.651	 22.42419252	 10.92279281
2009:362:03:08:17.451	 22.42249937	 10.92119865
2009:362:03:08:50.251	 22.42080864	 10.91960673
2009:362:03:09:23.051	 22.41912031	 10.91801702
2009:362:03:09:55.851	 22.41743438	 10.91642955
2009:362:03:10:28.651	 22.41575085	 10.91484429
2009:362:03:11:01.451	 22.41406972	 10.91326125
2009:362:03:11:34.251	 22.41239098	 10.91168043
2009:362:03:12:07.051	 22.41071463	 10.91010182
2009:362:03:12:39.851	 22.40904066	 10.90852542
2009:362:03:13:12.651	 22.40736907	 10.90695122
2009:362:03:13:45.451	 22.40569985	 10.90537923
2009:362:03:14:18.251	 22.40403300	 10.90380943
2009:362:03:14:51.051	 22.40236852	 10.90224183
2009:362:03:15:23.851	 22.40070640	 10.90067643
2009:362:03:15:56.651	 22.39904664	 10.89911322
2009:362:03:16:29.451	 22.39738923	 10.89755219
2009:362:03:17:02.251	 22.39573417	 10.89599335
2009:362:03:17:35.051	 22.39408146	 10.89443670
2009:362:03:18:07.851	 22.39243109	 10.89288222
2009:362:03:18:40.651	 22.39078305	 10.89132992
2009:362:03:19:13.451	 22.38913735	 10.88977979
2009:362:03:19:46.251	 22.38749398	 10.88823183
2009:362:03:20:19.051	 22.38585293	 10.88668603
2009:362:03:20:51.851	 22.38421421	 10.88514240
2009:362:03:21:24.651	 22.38257780	 10.88360094
2009:362:03:21:57.451	 22.38094371	 10.88206163
2009:362:03:22:30.251	 22.37931193	 10.88052447
2009:362:03:23:03.051	 22.37768246	 10.87898947
2009:362:03:23:35.851	 22.37605529	 10.87745662
2009:362:03:24:08.651	 22.37443042	 10.87592591
2009:362:03:24:41.451	 22.37280784	 10.87439734
2009:362:03:25:14.251	 22.37118756	 10.87287092
2009:362:03:25:47.051	 22.36956956	 10.87134664
2009:362:03:26:19.851	 22.36795385	 10.86982448
2009:362:03:26:52.651	 22.36634042	 10.86830446
2009:362:03:27:25.451	 22.36472927	 10.86678657
2009:362:03:27:58.251	 22.36312039	 10.86527081
2009:362:03:28:31.051	 22.36151378	 10.86375716
2009:362:03:29:03.851	 22.35990943	 10.86224564
2009:362:03:29:36.651	 22.35830735	 10.86073623
2009:362:03:30:09.451	 22.35670753	 10.85922894
2009:362:03:30:42.251	 22.35510997	 10.85772376
2009:362:03:31:15.051	 22.35351465	 10.85622068
2009:362:03:31:47.851	 22.35192159	 10.85471972
2009:362:03:32:20.651	 22.35033077	 10.85322085
2009:362:03:32:53.451	 22.34874219	 10.85172408
2009:362:03:33:26.251	 22.34715585	 10.85022941
2009:362:03:33:59.051	 22.34557174	 10.84873683
2009:362:03:34:31.851	 22.34398987	 10.84724635
2009:362:03:35:04.651	 22.34241023	 10.84575795
2009:362:03:35:37.451	 22.34083280	 10.84427163
2009:362:03:36:10.251	 22.33925760	 10.84278740
2009:362:03:36:43.051	 22.33768462	 10.84130525
2009:362:03:37:15.851	 22.33611385	 10.83982517
2009:362:03:37:48.651	 22.33454530	 10.83834717
2009:362:03:38:21.451	 22.33297895	 10.83687123
2009:362:03:38:54.251	 22.33141480	 10.83539737
2009:362:03:39:27.051	 22.32985286	 10.83392557
2009:362:03:39:59.851	 22.32829311	 10.83245583
2009:362:03:40:32.651	 22.32673556	 10.83098814
2009:362:03:41:05.451	 22.32518020	 10.82952252
2009:362:03:41:38.251	 22.32362702	 10.82805895
2009:362:03:42:11.051	 22.32207603	 10.82659743
2009:362:03:42:43.851	 22.32052723	 10.82513795
2009:362:03:43:16.651	 22.31898060	 10.82368052
2009:362:03:43:49.451	 22.31743614	 10.82222514
2009:362:03:44:22.251	 22.31589386	 10.82077179
2009:362:03:44:55.051	 22.31435374	 10.81932048
2009:362:03:45:27.851	 22.31281579	 10.81787120
2009:362:03:46:00.651	 22.31128000	 10.81642395
2009:362:03:46:33.451	 22.30974637	 10.81497873
2009:362:03:47:06.251	 22.30821490	 10.81353553
2009:362:03:47:39.051	 22.30668557	 10.81209436
2009:362:03:48:11.851	 22.30515840	 10.81065520
2009:362:03:48:44.651	 22.30363337	 10.80921806
2009:362:03:49:17.451	 22.30211049	 10.80778294
2009:362:03:49:50.251	 22.30058974	 10.80634982
2009:362:03:50:23.051	 22.29907113	 10.80491871
2009:362:03:50:55.851	 22.29755465	 10.80348961
2009:362:03:51:28.651	 22.29604031	 10.80206251
2009:362:03:52:01.451	 22.29452809	 10.80063741
2009:362:03:52:34.251	 22.29301799	 10.79921431
2009:362:03:53:07.051	 22.29151002	 10.79779320
2009:362:03:53:39.851	 22.29000416	 10.79637408
2009:362:03:54:12.651	 22.28850042	 10.79495695
2009:362:03:54:45.451	 22.28767695	 10.79418091
2009:362:03:55:18.251	 22.28699428	 10.79353755
2009:362:03:55:51.051	 22.28549477	 10.79212437
2009:362:03:56:23.851	 22.28399736	 10.79071317
2009:362:03:56:56.651	 22.28250205	 10.78930395
2009:362:03:57:29.451	 22.28100884	 10.78789670
2009:362:03:58:02.251	 22.27951772	 10.78649143
2009:362:03:58:35.051	 22.27802870	 10.78508812
2009:362:03:59:07.851	 22.27654177	 10.78368678
2009:362:03:59:40.651	 22.27505692	 10.78228740
2009:362:04:00:13.451	 22.27357416	 10.78088998
2009:362:04:00:46.251	 22.27209348	 10.77949453
2009:362:04:01:19.051	 22.27061488	 10.77810102
2009:362:04:01:51.851	 22.26913835	 10.77670947
2009:362:04:02:24.651	 22.26766389	 10.77531987
2009:362:04:02:57.451	 22.26619151	 10.77393222
2009:362:04:03:30.251	 22.26472119	 10.77254651
2009:362:04:04:03.051	 22.26325293	 10.77116274
2009:362:04:04:35.851	 22.26178673	 10.76978091
2009:362:04:05:08.651	 22.26032258	 10.76840101
2009:362:04:05:41.451	 22.25886050	 10.76702305
2009:362:04:06:14.251	 22.25740046	 10.76564702
2009:362:04:06:47.051	 22.25594247	 10.76427292
2009:362:04:07:19.851	 22.25448653	 10.76290075
2009:362:04:07:52.651	 22.25303262	 10.76153049
2009:362:04:08:25.451	 22.25158076	 10.76016216
2009:362:04:08:58.251	 22.25013094	 10.75879574
2009:362:04:09:31.051	 22.24868314	 10.75743124
