Time	1PDEAAT Prediction (degC)	1PIN1AT Prediction
2009:270:20:45:53.736	 40.81518074	 27.94298972
2009:270:20:46:26.536	 40.82973738	 27.95655049
2009:270:20:46:59.336	 40.84427293	 27.97009159
2009:270:20:47:32.136	 40.85878742	 27.98361307
2009:270:20:48:04.936	 40.87328088	 27.99711494
2009:270:20:48:37.736	 40.88775334	 28.01059724
2009:270:20:49:10.536	 40.90220482	 28.02406000
2009:270:20:49:43.336	 40.91663537	 28.03750323
2009:270:20:50:16.136	 40.93104501	 28.05092698
2009:270:20:50:48.936	 40.94543377	 28.06433127
2009:270:20:51:21.736	 40.95980168	 28.07771613
2009:270:20:51:54.536	 40.97414878	 28.09108158
2009:270:20:52:27.336	 40.98847508	 28.10442765
2009:270:20:53:00.136	 41.00278062	 28.11775438
2009:270:20:53:32.936	 41.01706544	 28.13106179
2009:270:20:54:05.736	 41.03132955	 28.14434990
2009:270:20:54:38.536	 41.04557299	 28.15761876
2009:270:20:55:11.336	 41.05979580	 28.17086837
2009:270:20:55:44.136	 41.07399799	 28.18409878
2009:270:20:56:16.936	 41.08817960	 28.19731001
2009:270:20:56:49.736	 41.10234067	 28.21050209
2009:270:20:57:22.536	 41.11648121	 28.22367504
2009:270:20:57:55.336	 41.13060126	 28.23682890
2009:270:20:58:28.136	 41.14470084	 28.24996369
2009:270:20:59:00.936	 41.15878000	 28.26307943
2009:270:20:59:33.736	 41.17283875	 28.27617617
2009:270:21:00:06.536	 41.18687713	 28.28925391
2009:270:21:00:39.336	 41.20089516	 28.30231270
2009:270:21:01:12.136	 41.21489288	 28.31535256
2009:270:21:01:44.936	 41.22887031	 28.32837351
2009:270:21:02:17.736	 41.24282748	 28.34137559
2009:270:21:02:50.536	 41.25676443	 28.35435882
2009:270:21:03:23.336	 41.27068118	 28.36732323
2009:270:21:03:56.136	 41.28457776	 28.38026884
2009:270:21:04:28.936	 41.29845421	 28.39319569
2009:270:21:05:01.736	 41.31231054	 28.40610379
2009:270:21:05:34.536	 41.32614679	 28.41899319
2009:270:21:06:07.336	 41.33996298	 28.43186390
2009:270:21:06:40.136	 41.35375916	 28.44471595
2009:270:21:07:12.936	 41.36753534	 28.45754937
2009:270:21:07:45.736	 41.38129155	 28.47036419
2009:270:21:08:18.536	 41.39502782	 28.48316042
2009:270:21:08:51.336	 41.40874419	 28.49593811
2009:270:21:09:24.136	 41.42244068	 28.50869728
2009:270:21:09:56.936	 41.43611732	 28.52143795
2009:270:21:10:29.736	 41.44977413	 28.53416015
2009:270:21:11:02.536	 41.46341115	 28.54686390
2009:270:21:11:35.336	 41.47702841	 28.55954925
2009:270:21:12:08.136	 41.49062593	 28.57221620
2009:270:21:12:40.936	 41.50420375	 28.58486479
2009:270:21:13:13.736	 41.51776188	 28.59749504
2009:270:21:13:46.536	 41.53130036	 28.61010698
2009:270:21:14:19.336	 41.54481922	 28.62270064
2009:270:21:14:52.136	 41.55831849	 28.63527605
2009:270:21:15:24.936	 41.57179819	 28.64783322
2009:270:21:15:57.736	 41.58525835	 28.66037219
2009:270:21:16:30.536	 41.59869901	 28.67289299
2009:270:21:17:03.336	 41.61212018	 28.68539563
2009:270:21:17:36.136	 41.62552190	 28.69788015
2009:270:21:18:08.936	 41.63890420	 28.71034657
2009:270:21:18:41.736	 41.65226710	 28.72279492
2009:270:21:19:14.536	 41.66561063	 28.73522522
2009:270:21:19:47.336	 41.67893482	 28.74763751
2009:270:21:20:20.136	 41.69223970	 28.76003180
2009:270:21:20:52.936	 41.70552529	 28.77240812
2009:270:21:21:25.736	 41.71879163	 28.78476650
2009:270:21:21:58.536	 41.73203874	 28.79710697
2009:270:21:22:31.336	 41.74526665	 28.80942955
2009:270:21:23:04.136	 41.75847538	 28.82173426
2009:270:21:23:36.936	 41.77166497	 28.83402114
2009:270:21:24:09.736	 41.78483544	 28.84629020
2009:270:21:24:42.536	 41.79798682	 28.85854148
2009:270:21:25:15.336	 41.81111914	 28.87077500
2009:270:21:25:48.136	 41.82423242	 28.88299079
2009:270:21:26:20.936	 41.83732670	 28.89518887
2009:270:21:26:53.736	 41.85040200	 28.90736926
2009:270:21:27:26.536	 41.86345834	 28.91953200
2009:270:21:27:59.336	 41.87649576	 28.93167711
