ccd_count clocking datestart             datestop              dec              fep_count obsid pcad_mode pitch  power_cmd  q1                q2                q3                q4               ra             roll           si_mode  simfa_pos simpos trans_keys                                       tstart       tstop        vid_board power 
6         1        2009:272:00:14:33.391 2009:272:00:19:26.227 15.2681595417    6         56801 NMAN      154.00 XTZ0000005 0.843740865772    0.143219359891    0.234333667627    0.46116949102    28.3310592573  118.804826623  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370570539.57 370570832.41 1         129.00
6         1        2009:272:00:19:26.227 2009:272:00:24:19.063 6.44594513797    6         56801 NMAN      153.91 XTZ0000005 0.738025167963    0.168954567783    0.217111266593    0.616146008871   31.3469184501  98.4754326761  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370570832.41 370571125.25 1         129.00
6         1        2009:272:00:24:19.063 2009:272:00:29:11.898 0.043705337787   6         56801 NMAN      153.89 XTZ0000005 0.649731870704    0.183133704202    0.200694473828    0.709952302344   31.5298543514  84.9157143771  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370571125.25 370571418.08 1         129.00
6         1        2009:272:00:29:11.898 2009:272:01:43:38.715 -1.79999997442   6         56801 NPNT      153.89 XTZ0000005 0.622032525514    0.186664235065    0.195289170137    0.734910975173   31.2999999359  80.9938056164  TE_00216 -468      -99616 dec,pcad_mode,pitch,q1,q2,q3,q4,ra,roll          370571418.08 370575884.90 1         129.00
6         0        2009:272:01:43:38.715 2009:272:01:46:38.715 -1.79999997442   6         56801 NPNT      153.89 AA00000000 0.622032525514    0.186664235065    0.195289170137    0.734910975173   31.2999999359  80.9938056164  TE_00216 -468      -99616 clocking,power_cmd                               370575884.90 370576064.90 1         118.00
6         0        2009:272:01:46:38.715 2009:272:01:46:47.715 -1.79999997442   6         56801 NPNT      153.89 AA00000000 0.622032525514    0.186664235065    0.195289170137    0.734910975173   31.2999999359  80.9938056164  TE_00216 -468      -99616 clocking,power_cmd                               370576064.90 370576073.90 1         118.00
6         0        2009:272:01:46:47.715 2009:272:02:50:02.224 -1.79999997442   6         56801 NPNT      153.89 WSVIDALLDN 0.622032525514    0.186664235065    0.195289170137    0.734910975173   31.2999999359  80.9938056164  TE_00216 -468      -99616 power_cmd,vid_board                              370576073.90 370579868.41 0         96.60 
6         0        2009:272:02:50:02.224 2009:272:02:50:12.475 -1.79999997442   6         56800 NMAN      153.89 WSVIDALLDN 0.622032525514    0.186664235065    0.195289170137    0.734910975173   31.2999999359  80.9938056164  TE_00216 -468      -99616 obsid,pcad_mode                                  370579868.41 370579878.66 0         96.60 
6         0        2009:272:02:50:12.475 2009:272:02:55:07.871 -1.79999998649   6         56800 NMAN      153.99 WSVIDALLDN 0.622032525       0.186664235       0.19528917        0.734910975      31.2999999336  80.9938055868  TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370579878.66 370580174.06 0         96.60 
6         0        2009:272:02:55:07.871 2009:272:03:00:03.268 -3.63400444129   6         56800 NMAN      154.13 WSVIDALLDN 0.592953601468    0.189542114569    0.189292784595    0.759373462067   30.8838448263  76.972842588   TE_00216 -468      -99616 dec,pitch,q1,q2,q3,q4,ra,roll                    370580174.06 370580469.45 0         96.60 
